EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
10425,27,535,12,3,KGID110424,Ravi Naik,1983-10-11,1,6,0,2002-05-30
10426,27,535,12,3,KGID110425,Raghavendra Kumar,1991-11-12,1,1,0,2023-04-09
10427,27,535,12,3,KGID110426,Yogesh Kulkarni,1992-03-16,1,6,0,2002-04-29
10428,27,535,12,3,KGID110427,Pushpa Desai,2000-09-04,2,8,0,2006-06-19
10429,27,535,12,3,KGID110428,Nagaveni Jadhav,1992-08-10,2,6,0,2019-11-05
10430,27,535,12,3,KGID110429,Vijay Gowda,1983-05-15,1,5,0,2018-10-09
10431,27,535,12,3,KGID110430,Ramesh Devaraj,1997-06-19,1,3,0,2004-11-22
10432,27,535,12,3,KGID110431,Jayashree Kamath,1987-12-14,2,2,0,2003-04-08
10433,27,535,12,3,KGID110432,Krishna Jadhav,2002-04-14,1,2,0,2022-03-15
10434,27,535,12,3,KGID110433,Kiran Kulkarni,1995-07-29,1,6,0,2013-10-29
10435,27,535,12,3,KGID110434,Lokesh Kumar,1990-01-05,1,1,0,2023-08-27
10436,27,535,12,3,KGID110435,Anand Poojary,1998-09-17,1,5,0,2011-10-16
10437,27,535,12,3,KGID110436,Yogesh Desai,2002-06-20,1,1,0,2004-11-03
10438,27,535,12,3,KGID110437,Dinesh Hegde,1987-03-12,1,7,0,2016-11-28
10439,27,536,8,2,KGID110438,Ramesh Patil,1990-06-02,1,7,0,2001-07-24
10440,27,536,9,2,KGID110439,Manjunath Kamath,1993-03-12,1,1,0,2003-09-16
10441,27,536,9,1,KGID110440,Vani Gowda,1997-04-05,2,6,0,2012-07-08
10442,27,536,10,3,KGID110441,Umesh Gowda,1992-08-15,1,4,0,2007-05-03
10443,27,536,10,3,KGID110442,Yogesh Nayak,1998-01-17,1,8,0,2008-11-17
10444,27,536,10,3,KGID110443,Santosh Reddy,2000-05-09,1,6,0,2004-10-05
10445,27,536,11,3,KGID110444,Girish Gowda,1986-09-05,1,6,0,2011-10-23
10446,27,536,11,3,KGID110445,Kiran Kulkarni,1989-10-24,1,3,0,1998-12-14
10447,27,536,11,3,KGID110446,Krishna Jadhav,1988-03-07,1,6,0,2016-11-02
10448,27,536,11,3,KGID110447,Vijay Achar,1977-07-23,1,3,0,2018-11-13
10449,27,536,12,3,KGID110448,Gopal Nayak,1985-07-11,1,8,0,2011-09-18
10450,27,536,12,3,KGID110449,Sowmya Naik,2000-08-29,2,4,0,2017-08-07
10451,27,536,12,3,KGID110450,Mahesh Hegde,2000-06-23,1,5,0,2005-10-18
10452,27,536,12,3,KGID110451,Prakash Gowda,1987-09-25,1,6,0,2023-08-27
10453,27,536,12,3,KGID110452,Ravi Patil,1994-02-07,1,4,0,2007-06-21
10454,27,536,12,3,KGID110453,Yogesh Iyer,1989-10-15,1,7,0,2006-06-21
10455,27,536,12,3,KGID110454,Raghavendra Iyer,1987-12-29,1,8,0,2008-09-28
10456,27,536,12,3,KGID110455,Vijay Gowda,2004-05-13,1,7,0,2020-05-13
10457,27,537,9,2,KGID110456,Yogesh Reddy,1996-10-11,1,3,0,2010-08-03
10458,27,537,9,2,KGID110457,Suresh Reddy,1984-01-28,1,1,0,2014-10-18
10459,27,537,9,1,KGID110458,Mahesh Poojary,1987-07-11,1,8,0,2008-03-18
10460,27,537,9,1,KGID110459,Radha Devaraj,1997-01-19,2,5,0,2017-08-03
10461,27,537,10,3,KGID110460,Santosh Poojary,1986-06-30,1,7,0,2000-10-13
10462,27,537,10,3,KGID110461,Prakash Rao,1993-05-25,1,1,0,2006-06-02
10463,27,537,10,3,KGID110462,Pradeep Achar,1989-02-25,1,8,0,2008-04-26
10464,27,537,11,3,KGID110463,Srinivas Bhat,1981-09-04,1,1,0,2022-08-26
10465,27,537,11,3,KGID110464,Geetha Kamath,1981-03-11,2,2,0,2018-07-09
10466,27,537,11,3,KGID110465,Rajesh Rao,1980-07-04,1,3,0,2010-07-14
10467,27,537,11,3,KGID110466,Chandrashekar Reddy,1984-11-08,1,5,0,2003-10-02
10468,27,537,11,3,KGID110467,Yogesh Desai,2001-01-09,1,4,0,2015-05-28
10469,27,537,11,3,KGID110468,Rajesh Naik,1984-09-11,1,3,0,2005-07-17
10470,27,537,11,3,KGID110469,Dinesh Poojary,1987-03-30,1,4,0,2011-10-17
10471,27,537,12,3,KGID110470,Shivakumar Naik,2001-08-24,1,4,0,2021-09-08
10472,27,537,12,3,KGID110471,Manjunath Devaraj,1985-05-25,1,2,0,2007-07-30
10473,27,537,12,3,KGID110472,Chandrashekar Desai,2002-11-30,1,8,0,2005-12-25
10474,27,537,12,3,KGID110473,Dinesh Hegde,1991-04-06,1,8,0,2013-10-07
10475,27,537,12,3,KGID110474,Prakash Kumar,1984-08-05,1,6,0,2009-06-07
10476,27,537,12,3,KGID110475,Pradeep Shetty,1981-08-20,1,5,1,2005-05-07
10477,27,537,12,3,KGID110476,Roopa Reddy,1988-11-14,2,2,0,2021-12-02
10478,27,537,12,3,KGID110477,Manoj Achar,2004-01-30,1,8,0,2008-06-03
10479,27,537,12,3,KGID110478,Chandrashekar Poojary,1982-11-21,1,5,0,2004-04-09
10480,27,537,12,3,KGID110479,Santosh Shetty,1997-04-18,1,2,0,2017-05-15
10481,27,537,12,3,KGID110480,Chandrashekar Gowda,1990-02-21,1,4,0,2014-05-25
10482,27,537,12,3,KGID110481,Harish Bhat,1989-05-27,1,4,0,2009-09-30
10483,27,537,12,3,KGID110482,Krishna Devaraj,1991-08-27,1,2,0,2021-08-17
10484,27,537,12,3,KGID110483,Anand Jadhav,1980-07-06,1,1,0,2008-03-20
10485,27,537,12,3,KGID110484,Shivakumar Rao,1980-11-01,1,6,0,2022-09-24
10486,27,538,8,2,KGID110485,Shivakumar Devaraj,1978-04-16,1,7,0,2009-07-06
10487,27,538,8,2,KGID110486,Nandini Kulkarni,1997-08-14,2,1,0,2008-07-08
10488,27,538,9,1,KGID110487,Ravi Jadhav,1996-11-01,1,8,0,2000-04-17
10489,27,538,10,3,KGID110488,Girish Jadhav,1992-11-18,1,7,0,2020-06-16
10490,27,538,10,3,KGID110489,Suresh Kumar,1999-01-03,1,6,0,2007-09-26
10491,27,538,11,3,KGID110490,Umesh Kulkarni,1977-02-01,1,1,0,2003-10-29
10492,27,538,11,3,KGID110491,Vijay Jadhav,1978-07-29,1,7,0,2010-12-17
10493,27,538,11,3,KGID110492,Manjunath Kamath,1984-02-08,1,7,0,1998-08-14
10494,27,538,11,3,KGID110493,Rajesh Kamath,1984-08-04,1,5,0,1998-11-15
10495,27,538,11,3,KGID110494,Manoj Bhat,1992-06-23,1,8,0,2004-12-23
10496,27,538,12,3,KGID110495,Nandini Shetty,1997-10-13,2,6,0,2002-12-06
10497,27,538,12,3,KGID110496,Vijay Kamath,1982-04-10,1,4,0,2012-09-26
10498,27,538,12,3,KGID110497,Kavya Kamath,1992-11-05,2,6,0,2001-08-24
10499,27,538,12,3,KGID110498,Prakash Jadhav,1980-04-02,1,3,0,2011-09-07
10500,27,538,12,3,KGID110499,Mahesh Hiremath,1992-02-27,1,8,0,2006-07-03
10501,27,538,12,3,KGID110500,Pushpa Kulkarni,1986-06-28,2,6,0,2001-05-20
10502,27,538,12,3,KGID110501,Shivakumar Kamath,1988-12-24,1,7,0,2000-04-17
10503,27,538,12,3,KGID110502,Manjula Hiremath,2000-11-07,2,8,0,2011-09-16
10504,27,538,12,3,KGID110503,Kavya Naik,1992-08-24,2,6,0,2007-12-25
10505,27,538,12,3,KGID110504,Rajesh Reddy,1984-11-24,1,7,0,2007-08-14
10506,27,538,12,3,KGID110505,Rajesh Naik,2002-01-04,1,6,0,2018-10-21
10507,27,538,12,3,KGID110506,Pradeep Jadhav,1994-03-18,1,1,0,2013-05-06
10508,27,538,12,3,KGID110507,Umesh Rao,1997-07-14,1,8,0,2019-06-25
10509,27,538,12,3,KGID110508,Chandrashekar Gowda,1983-04-11,1,7,0,2018-05-22
10510,27,538,12,3,KGID110509,Nagaraj Gowda,1990-12-22,1,2,0,2011-10-23
10511,27,538,12,3,KGID110510,Umesh Poojary,1989-02-09,1,2,0,2004-10-13
10512,27,539,8,2,KGID110511,Rajesh Poojary,1978-07-30,1,4,0,2010-12-06
10513,27,539,9,1,KGID110512,Mahesh Desai,1992-10-30,1,4,0,2000-09-30
10514,27,539,9,1,KGID110513,Geetha Bhandari,1989-01-23,2,8,0,2015-12-11
10515,27,539,10,3,KGID110514,Lakshmi Reddy,1998-11-23,2,8,0,1999-10-13
10516,27,539,10,3,KGID110515,Yogesh Devaraj,1997-06-20,1,2,0,2016-11-30
10517,27,539,10,3,KGID110516,Dinesh Kulkarni,1993-04-03,1,4,0,2005-11-02
10518,27,539,11,3,KGID110517,Anand Poojary,1993-12-31,1,4,0,2004-07-19
10519,27,539,11,3,KGID110518,Rajesh Reddy,1988-03-16,1,7,0,2018-08-29
10520,27,539,11,3,KGID110519,Sowmya Bhandari,1988-10-30,2,7,0,2015-10-19
10521,27,539,11,3,KGID110520,Umesh Kulkarni,1989-09-17,1,5,0,2005-12-29
10522,27,539,11,3,KGID110521,Vijay Kamath,1989-06-07,1,2,0,2017-09-18
10523,27,539,11,3,KGID110522,Sandeep Hegde,1985-12-28,1,8,0,2023-09-30
10524,27,539,11,3,KGID110523,Ravi Kamath,1977-01-30,1,4,0,2000-06-12
10525,27,539,11,3,KGID110524,Radha Poojary,1999-05-18,2,2,0,2002-09-04
10526,27,539,12,3,KGID110525,Geetha Jadhav,1986-09-21,2,5,0,2017-03-29
10527,27,539,12,3,KGID110526,Lokesh Kulkarni,1984-08-20,1,6,0,2002-03-15
10528,27,539,12,3,KGID110527,Santosh Hiremath,1982-01-28,1,6,0,2013-10-16
10529,27,539,12,3,KGID110528,Rajesh Poojary,1990-10-24,1,8,0,2012-12-25
10530,27,539,12,3,KGID110529,Ramesh Gowda,1997-10-27,1,1,0,2019-09-13
10531,27,539,12,3,KGID110530,Raghavendra Devaraj,2001-09-06,1,4,0,2014-06-18
10532,27,539,12,3,KGID110531,Santosh Bhandari,1982-11-30,1,6,0,2013-09-10
10533,27,539,12,3,KGID110532,Nagaraj Naik,1998-01-18,1,1,0,2019-06-01
10534,27,540,8,2,KGID110533,Srinivas Hegde,1981-08-07,1,7,0,2003-04-09
10535,27,540,9,1,KGID110534,Sunita Poojary,1980-12-11,2,8,0,2016-12-08
10536,27,540,10,3,KGID110535,Raghavendra Achar,1982-03-14,1,1,0,2021-09-21
10537,27,540,10,3,KGID110536,Manjunath Reddy,2000-06-24,1,2,0,2012-06-16
10538,27,540,11,3,KGID110537,Mahesh Desai,1986-08-04,1,3,0,2008-10-26
10539,27,540,11,3,KGID110538,Lokesh Kulkarni,2000-05-29,1,8,0,2006-04-02
10540,27,540,11,3,KGID110539,Anand Achar,1977-07-23,1,7,0,2003-09-28
10541,27,540,11,3,KGID110540,Ramesh Shetty,1979-05-09,1,5,0,2001-12-10
10542,27,540,11,3,KGID110541,Manoj Hiremath,1997-11-16,1,4,0,2006-12-29
10543,27,540,11,3,KGID110542,Manoj Desai,1982-04-28,1,6,0,2019-09-23
10544,27,540,11,3,KGID110543,Shivakumar Achar,1979-08-11,1,7,0,2019-12-20
10545,27,540,11,3,KGID110544,Chandrashekar Kulkarni,1987-09-18,1,6,0,2012-10-09
10546,27,540,12,3,KGID110545,Lokesh Gowda,1993-10-10,1,6,0,2004-04-05
10547,27,540,12,3,KGID110546,Ravi Gowda,2003-09-29,1,5,0,2011-11-06
10548,27,540,12,3,KGID110547,Kavya Gowda,1984-12-31,2,1,0,2000-07-21
10549,27,540,12,3,KGID110548,Suresh Kamath,1986-02-26,1,8,0,2014-01-03
10550,27,540,12,3,KGID110549,Prakash Achar,1996-06-07,1,8,0,2019-05-18
10551,27,540,12,3,KGID110550,Santosh Iyer,2001-01-02,1,5,0,2012-03-17
10552,27,540,12,3,KGID110551,Yogesh Nayak,1989-10-21,1,3,0,2016-03-13
10553,27,540,12,3,KGID110552,Anand Bhandari,1990-08-18,1,2,0,2019-07-21
10554,27,540,12,3,KGID110553,Pradeep Devaraj,1986-01-13,1,7,0,2013-04-28
10555,27,540,12,3,KGID110554,Mahesh Bhat,2002-03-18,1,7,0,2006-08-08
10556,27,540,12,3,KGID110555,Rajesh Shetty,1981-11-16,1,3,0,2011-12-21
10557,27,540,12,3,KGID110556,Nandini Bhandari,1983-04-03,2,8,0,2007-08-27
10558,27,540,12,3,KGID110557,Basavaraj Achar,1985-08-08,1,4,0,2020-04-25
10559,27,540,12,3,KGID110558,Basavaraj Hiremath,1993-11-01,1,1,0,2007-03-30
10560,27,541,8,2,KGID110559,Dinesh Naik,1991-11-21,1,3,0,2014-09-28
10561,27,541,8,2,KGID110560,Pradeep Hiremath,1997-02-07,1,1,0,2019-03-15
10562,27,541,9,1,KGID110561,Suresh Jadhav,1986-03-23,1,8,0,2001-04-02
10563,27,541,10,3,KGID110562,Yogesh Gowda,1990-09-10,1,8,0,2015-06-25
10564,27,541,10,3,KGID110563,Pradeep Achar,1984-07-26,1,2,0,2003-12-20
10565,27,541,10,3,KGID110564,Prakash Kulkarni,1993-11-09,1,2,0,2003-10-22
10566,27,541,11,3,KGID110565,Srinivas Hiremath,1996-06-21,1,8,0,2010-06-13
10567,27,541,11,3,KGID110566,Radha Hiremath,1997-10-17,2,5,0,1995-09-10
10568,27,541,11,3,KGID110567,Ramesh Bhandari,1992-06-18,1,6,0,2021-11-17
10569,27,541,11,3,KGID110568,Sandeep Patil,1978-07-08,1,2,0,2000-05-18
10570,27,541,11,3,KGID110569,Harish Devaraj,2001-08-09,1,2,0,2004-08-28
10571,27,541,11,3,KGID110570,Shivakumar Patil,1995-06-25,1,4,0,2020-08-24
10572,27,541,11,3,KGID110571,Sandeep Hiremath,1975-09-18,1,2,0,2019-11-16
10573,27,541,11,3,KGID110572,Raghavendra Bhandari,1976-05-15,1,2,0,1998-12-19
10574,27,541,12,3,KGID110573,Lokesh Desai,1992-11-14,1,3,0,2023-12-04
10575,27,541,12,3,KGID110574,Manjunath Achar,1990-06-29,1,5,0,2007-07-10
10576,27,541,12,3,KGID110575,Suresh Naik,2003-02-12,1,6,0,2010-08-11
10577,27,541,12,3,KGID110576,Prakash Reddy,1981-08-17,1,3,0,2014-07-11
10578,27,541,12,3,KGID110577,Krishna Jadhav,2000-02-23,1,2,0,2015-10-15
10579,27,541,12,3,KGID110578,Naveen Nayak,1991-06-02,1,4,0,2014-05-06
10580,27,541,12,3,KGID110579,Raghavendra Jadhav,1994-03-07,1,6,0,2013-04-26
10581,27,541,12,3,KGID110580,Nagaraj Bhandari,1980-09-21,1,4,0,2017-04-23
10582,27,541,12,3,KGID110581,Nandini Jadhav,1993-04-01,2,2,0,2018-09-19
10583,27,541,12,3,KGID110582,Savitri Kulkarni,2001-06-17,2,6,0,2005-08-30
10584,27,542,8,2,KGID110583,Raghavendra Kulkarni,1978-02-25,1,7,0,1997-10-07
10585,27,542,9,2,KGID110584,Ramesh Bhat,1993-07-24,1,2,0,2008-03-19
10586,27,542,9,1,KGID110585,Mahesh Desai,1989-08-20,1,7,0,2010-10-01
10587,27,542,10,3,KGID110586,Sandeep Gowda,1997-09-18,1,7,0,2002-05-30
10588,27,542,10,3,KGID110587,Lokesh Nayak,1991-01-12,1,8,0,2005-08-18
10589,27,542,10,3,KGID110588,Nagaraj Iyer,1995-04-28,1,8,0,2019-07-28
10590,27,542,11,3,KGID110589,Shivakumar Patil,1983-03-18,1,2,0,2006-04-26
10591,27,542,11,3,KGID110590,Dinesh Shetty,1985-03-13,1,4,0,1996-09-03
10592,27,542,11,3,KGID110591,Ravi Patil,1995-02-27,1,5,0,2005-05-31
10593,27,542,11,3,KGID110592,Gopal Kulkarni,1986-11-13,1,8,0,2012-03-15
10594,27,542,11,3,KGID110593,Shivakumar Kamath,1999-03-19,1,6,0,2015-08-18
10595,27,542,11,3,KGID110594,Suresh Kamath,1982-06-24,1,8,0,2021-08-21
10596,27,542,11,3,KGID110595,Prakash Reddy,1992-11-26,1,7,0,2007-08-15
10597,27,542,12,3,KGID110596,Basavaraj Kamath,2004-07-23,1,4,0,2016-07-02
10598,27,542,12,3,KGID110597,Pallavi Shetty,2000-05-15,2,1,0,2011-03-11
10599,27,542,12,3,KGID110598,Mahesh Nayak,1990-10-09,1,6,0,2020-04-16
10600,27,542,12,3,KGID110599,Geetha Poojary,1983-09-20,2,2,0,2019-05-26
10601,27,542,12,3,KGID110600,Rekha Nayak,1996-03-20,2,6,0,2005-09-15
10602,27,542,12,3,KGID110601,Vijay Gowda,1999-05-24,1,6,0,2001-11-17
10603,27,542,12,3,KGID110602,Kiran Achar,1996-05-01,1,8,0,2022-12-05
10604,27,542,12,3,KGID110603,Rajesh Bhandari,1983-01-09,1,7,0,2003-10-28
10605,27,542,12,3,KGID110604,Harish Hegde,2004-07-13,1,4,0,2000-06-12
10606,27,542,12,3,KGID110605,Mahesh Reddy,1996-12-14,1,3,0,2005-05-20
10607,27,542,12,3,KGID110606,Anand Rao,1983-10-22,1,7,0,2000-03-28
10608,27,542,12,3,KGID110607,Ramesh Rao,2004-03-21,1,6,0,2011-04-01
10609,27,542,12,3,KGID110608,Pradeep Nayak,1995-12-16,1,2,0,2009-04-28
10610,27,543,9,2,KGID110609,Girish Rao,1981-10-26,1,2,0,2023-08-13
10611,27,543,9,2,KGID110610,Pradeep Kulkarni,1982-09-22,1,5,0,2020-05-14
10612,27,543,9,1,KGID110611,Srinivas Nayak,1994-01-26,1,4,0,2008-04-06
10613,27,543,10,3,KGID110612,Vinay Reddy,1979-04-02,1,8,0,2008-10-16
10614,27,543,10,3,KGID110613,Shivakumar Naik,1998-08-21,1,6,0,2023-06-21
10615,27,543,10,3,KGID110614,Girish Kumar,1977-03-26,1,7,0,2003-07-02
10616,27,543,11,3,KGID110615,Nandini Jadhav,1987-12-17,2,8,0,2012-08-23
10617,27,543,11,3,KGID110616,Harish Shetty,1979-08-27,1,3,0,2022-04-30
10618,27,543,11,3,KGID110617,Vijay Bhandari,1992-07-16,1,4,0,2011-04-02
10619,27,543,11,3,KGID110618,Manjunath Naik,1975-04-20,1,3,0,2021-05-02
10620,27,543,12,3,KGID110619,Suresh Shetty,1987-11-10,1,4,0,2005-08-22
10621,27,543,12,3,KGID110620,Harish Kamath,1982-05-11,1,4,0,2009-07-06
10622,27,543,12,3,KGID110621,Vijay Jadhav,1990-04-07,1,5,0,2016-07-05
10623,27,543,12,3,KGID110622,Mahesh Desai,1986-12-25,1,2,0,2002-04-04
10624,27,543,12,3,KGID110623,Kavya Kamath,1983-10-31,2,7,0,2016-11-11
10625,27,543,12,3,KGID110624,Ramesh Iyer,1989-01-10,1,4,0,2011-08-15
10626,27,543,12,3,KGID110625,Vijay Hiremath,1993-06-29,1,3,0,2011-09-01
10627,27,543,12,3,KGID110626,Chandrashekar Bhandari,1999-10-07,1,8,0,2010-01-01
10628,27,543,12,3,KGID110627,Sandeep Devaraj,1989-09-11,1,3,0,2022-04-05
10629,27,543,12,3,KGID110628,Sandeep Kulkarni,1988-08-02,1,1,0,2022-05-17
10630,27,543,12,3,KGID110629,Dinesh Naik,1998-05-31,1,5,0,2006-11-22
10631,27,543,12,3,KGID110630,Basavaraj Gowda,1997-06-23,1,2,0,2002-09-04
10632,27,543,12,3,KGID110631,Basavaraj Patil,1993-08-08,1,5,0,2011-11-30
10633,27,543,12,3,KGID110632,Anand Achar,2002-10-09,1,8,0,2003-10-06
10634,27,543,12,3,KGID110633,Sowmya Nayak,1983-03-15,2,3,0,2015-11-04
10635,27,544,9,2,KGID110634,Shivakumar Hiremath,1976-11-20,1,1,0,2020-04-05
10636,27,544,8,2,KGID110635,Deepa Rao,1992-02-11,2,2,0,2017-11-17
10637,27,544,9,1,KGID110636,Manjunath Reddy,1983-01-05,1,5,0,2005-06-10
10638,27,544,10,3,KGID110637,Manoj Devaraj,1996-12-07,1,4,0,2020-03-27
10639,27,544,10,3,KGID110638,Ravi Kamath,1977-03-14,1,1,0,2008-09-13
10640,27,544,10,3,KGID110639,Vijay Naik,1985-10-28,1,2,0,2008-10-01
10641,27,544,11,3,KGID110640,Mahesh Shetty,1991-04-02,1,3,0,2014-07-03
10642,27,544,11,3,KGID110641,Manoj Bhat,1975-07-20,1,4,0,2015-01-01
10643,27,544,11,3,KGID110642,Kavya Iyer,1989-07-26,2,5,0,2010-04-21
10644,27,544,11,3,KGID110643,Dinesh Rao,1975-03-12,1,2,0,2007-07-04
10645,27,544,11,3,KGID110644,Mahesh Reddy,1986-10-09,1,3,0,2003-03-24
10646,27,544,11,3,KGID110645,Yogesh Kumar,1994-01-27,1,5,0,2014-06-07
10647,27,544,12,3,KGID110646,Basavaraj Kulkarni,2002-02-04,1,5,0,2009-09-30
10648,27,544,12,3,KGID110647,Nagaveni Nayak,1983-05-29,2,1,0,2011-06-23
10649,27,544,12,3,KGID110648,Ramesh Achar,2001-02-16,1,7,0,2007-08-06
10650,27,544,12,3,KGID110649,Gopal Poojary,1981-07-08,1,1,0,2017-07-11
10651,27,544,12,3,KGID110650,Anand Nayak,2002-10-24,1,8,0,2015-12-08
10652,27,544,12,3,KGID110651,Chandrashekar Rao,1982-10-24,1,3,0,2023-07-09
10653,27,544,12,3,KGID110652,Suresh Shetty,1980-05-24,1,2,0,2020-04-05
10654,27,544,12,3,KGID110653,Prakash Naik,1995-02-19,1,5,0,2016-05-15
10655,27,545,9,5,KGID110654,Suresh Bhandari,1977-04-20,1,7,0,2018-06-23
10656,27,545,8,5,KGID110655,Kiran Bhandari,1983-08-03,1,8,0,2022-05-12
10657,27,545,9,1,KGID110656,Vijay Gowda,1995-10-18,1,7,0,2021-05-14
10658,27,545,9,1,KGID110657,Shwetha Bhandari,1985-08-08,2,4,0,2007-12-02
10659,27,545,10,3,KGID110658,Kiran Achar,1980-12-08,1,5,0,2011-09-24
10660,27,545,10,3,KGID110659,Manjunath Jadhav,1987-09-09,1,2,0,2017-05-25
10661,27,545,11,3,KGID110660,Nagaraj Kulkarni,1991-07-19,1,3,0,1995-06-01
10662,27,545,11,3,KGID110661,Prakash Hiremath,1984-05-03,1,5,0,1997-04-01
10663,27,545,11,3,KGID110662,Chandrashekar Rao,1978-08-10,1,4,0,1996-05-16
10664,27,545,11,3,KGID110663,Suresh Kamath,1996-06-20,1,5,0,1997-05-03
10665,27,545,11,3,KGID110664,Manjunath Achar,1984-06-06,1,5,0,2009-05-03
10666,27,545,12,3,KGID110665,Vani Bhandari,2001-08-25,2,2,0,2010-12-10
10667,27,545,12,3,KGID110666,Pradeep Reddy,1983-09-20,1,3,0,2010-09-25
10668,27,545,12,3,KGID110667,Srinivas Hiremath,1981-02-07,1,1,0,2018-05-19
10669,27,545,12,3,KGID110668,Basavaraj Naik,2002-09-20,1,7,0,2014-05-01
10670,27,545,12,3,KGID110669,Chandrashekar Desai,1997-04-07,1,6,0,2000-06-05
10671,27,545,12,3,KGID110670,Sandeep Poojary,1991-07-02,1,8,0,2017-05-21
10672,27,545,12,3,KGID110671,Yogesh Devaraj,1997-02-22,1,2,0,2000-10-11
10673,27,545,12,3,KGID110672,Dinesh Iyer,1987-09-11,1,1,0,2004-05-25
10674,27,546,8,6,KGID110673,Girish Poojary,1997-04-01,1,1,0,2003-10-01
10675,27,546,9,6,KGID110674,Manjunath Patil,1984-05-05,1,3,0,2020-07-07
10676,27,546,9,1,KGID110675,Raghavendra Hiremath,1998-09-06,1,2,0,2018-10-09
10677,27,546,10,3,KGID110676,Vinay Bhat,1999-08-04,1,6,0,2017-05-19
10678,27,546,10,3,KGID110677,Gopal Devaraj,1988-05-31,1,1,0,1999-09-04
10679,27,546,10,3,KGID110678,Shwetha Nayak,1982-11-06,2,3,0,2008-07-20
10680,27,546,11,3,KGID110679,Srinivas Rao,1990-03-12,1,3,0,2014-05-18
10681,27,546,11,3,KGID110680,Vinay Poojary,1976-12-17,1,8,0,2021-10-17
10682,27,546,11,3,KGID110681,Girish Hegde,1991-05-07,1,8,0,1997-06-26
10683,27,546,11,3,KGID110682,Shivakumar Kumar,1979-12-07,1,8,0,2004-09-26
10684,27,546,12,3,KGID110683,Shivakumar Naik,1987-05-22,1,2,0,2020-06-03
10685,27,546,12,3,KGID110684,Manjunath Shetty,1998-01-24,1,6,0,2009-06-17
10686,27,546,12,3,KGID110685,Gopal Nayak,2000-03-30,1,6,0,2020-05-28
10687,27,546,12,3,KGID110686,Shivakumar Iyer,1982-01-13,1,5,0,2006-08-27
10688,27,546,12,3,KGID110687,Vinay Nayak,1984-02-15,1,8,0,2009-10-29
10689,27,546,12,3,KGID110688,Ramesh Bhandari,1998-02-24,1,3,0,2003-03-30
10690,27,546,12,3,KGID110689,Krishna Kamath,2002-08-15,1,3,0,2007-10-23
10691,27,546,12,3,KGID110690,Dinesh Bhandari,1989-03-03,1,7,0,2018-06-30
10692,27,546,12,3,KGID110691,Mahesh Gowda,1983-07-31,1,2,0,2023-06-22
10693,27,546,12,3,KGID110692,Vijay Poojary,2002-06-15,1,6,0,2012-07-16
10694,27,546,12,3,KGID110693,Nagaraj Bhat,1993-12-25,1,2,0,2016-07-22
10695,27,546,12,3,KGID110694,Mahesh Poojary,1987-01-29,1,1,0,2022-12-07
10696,27,546,12,3,KGID110695,Harish Kumar,1983-05-09,1,4,0,2008-10-02
10697,27,546,12,3,KGID110696,Manoj Shetty,2004-12-16,1,1,0,2006-08-20
10698,27,546,12,3,KGID110697,Yogesh Hiremath,1981-06-08,1,3,0,2016-09-06
10699,27,546,12,3,KGID110698,Ravi Kamath,1997-06-05,1,8,0,2005-11-09
10700,27,546,12,3,KGID110699,Kavya Poojary,1990-10-15,2,4,0,2021-03-13
10701,27,547,8,4,KGID110700,Anand Naik,1984-07-25,1,1,0,2021-06-02
10702,27,547,9,1,KGID110701,Girish Iyer,1984-10-08,1,8,0,2020-07-19
10703,27,547,10,3,KGID110702,Shivakumar Hiremath,1999-12-28,1,8,0,2004-09-22
10704,27,547,10,3,KGID110703,Suresh Bhat,1985-12-11,1,6,0,2018-12-29
10705,27,547,11,3,KGID110704,Manoj Jadhav,1991-01-02,1,8,0,2003-11-13
10706,27,547,11,3,KGID110705,Lokesh Rao,1984-01-05,1,5,0,2022-07-20
10707,27,547,11,3,KGID110706,Krishna Shetty,1997-07-10,1,4,0,2012-08-22
10708,27,547,11,3,KGID110707,Naveen Patil,1996-01-22,1,3,0,1999-09-23
10709,27,547,11,3,KGID110708,Vijay Shetty,1996-01-05,1,4,0,2019-07-18
10710,27,547,12,3,KGID110709,Santosh Reddy,1998-06-17,1,3,0,2003-12-01
10711,27,547,12,3,KGID110710,Sandeep Desai,1991-03-19,1,5,0,2023-08-25
10712,27,547,12,3,KGID110711,Prakash Kumar,1984-09-15,1,1,0,2023-04-15
10713,27,547,12,3,KGID110712,Ravi Jadhav,1990-02-16,1,8,0,2000-03-29
10714,27,547,12,3,KGID110713,Shivakumar Shetty,1992-05-07,1,4,0,2007-08-03
10715,27,547,12,3,KGID110714,Nagaraj Kulkarni,1984-10-05,1,5,0,2000-09-05
10716,27,547,12,3,KGID110715,Vijay Naik,2003-12-02,1,4,0,2002-12-01
10717,27,547,12,3,KGID110716,Girish Desai,1992-11-27,1,6,0,2017-06-17
10718,27,547,12,3,KGID110717,Santosh Bhat,2004-07-29,1,2,0,2022-09-12
10719,28,551,8,2,KGID110718,Anand Devaraj,1985-09-12,1,6,0,1998-05-08
10720,28,551,9,2,KGID110719,Nagaraj Hegde,1977-09-14,1,1,0,2010-10-11
10721,28,551,9,1,KGID110720,Ramesh Hegde,1995-06-01,1,3,0,2023-10-08
