VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
8747,25383,Harish Hiremath,7,1,0
8748,25384,Dinesh Desai,25,1,0
8749,25385,Deepa Nayak,28,2,0
8750,25387,John Urs,20,1,0
8751,25388,Sowmya Khan,11,2,0
8752,25391,Yashoda D'Souza,25,2,0
8753,25393,Halappa Kulkarni,68,1,0
8754,25394,Anitha Kamath,31,2,0
8755,25395,Zainab Urs,72,2,0
8756,25398,Chandrashekar Setty,38,1,0
8757,25399,Fathima Jadhav,42,2,0
8758,25402,Shwetha Achar,24,2,0
8759,25403,Anitha Reddy,37,2,0
8760,25408,Ashok Reddy,17,1,0
8761,25409,Sheela Devaraj,25,2,0
8762,25412,Deepak Kamath,78,1,0
8763,25413,Chandrashekar Iyer,93,1,0
8764,25416,Sheela Jadhav,44,2,0
8765,25423,Rekha Nayak,27,2,0
8766,25425,Geetha Kamath,45,2,0
8767,25428,Umesh Pinto,45,1,0
8768,25431,Santosh Rao,6,1,0
8769,25433,Mahesh Reddy,27,1,0
8770,25434,Jayashree Kulkarni,38,2,0
8771,25435,Harish Pinto,38,1,0
8772,25439,Ayesha Jadhav,41,2,0
8773,25441,Ganesh Iyer,38,1,0
8774,25442,Ramesh D'Souza,54,1,0
8775,25443,Pallavi Kulkarni,52,2,0
8776,25448,Anitha Sheikh,60,2,0
8777,25450,Basavaraj Setty,29,1,0
8778,25462,Kiran Sheikh,41,1,0
8779,25465,Sowmya Achar,38,2,0
8780,25467,Rekha Naidu,63,2,0
8781,25468,Rajesh Naik,15,1,0
8782,25469,Kiran Kamath,12,1,0
8783,25470,Nirmala Kumar,25,2,0
8784,25472,Salman D'Souza,42,1,0
8785,25473,Pallavi Iyer,54,2,0
8786,25476,Pallavi Iyer,26,2,0
8787,25484,Yogesh Kumar,69,1,0
8788,25485,Nandini Sheikh,26,2,0
8789,25492,Ayesha Fernandes,27,2,0
8790,25493,Radha Urs,57,2,0
8791,25494,Sunita Nayak,60,2,0
8792,25496,Chandrashekar Prabhu,37,1,0
8793,25500,Chandrashekar Patil,30,1,0
8794,25502,Channabasappa Gowda,57,1,0
8795,25502,Deepa Devaraj,42,2,0
8796,25504,Santosh Urs,21,1,0
8797,25506,Nagaveni Pinto,71,2,0
8798,25508,Sowmya Setty,22,2,0
8799,25513,Kamala Naik,49,2,0
8800,25518,Nagaveni Rao,28,2,0
8801,25520,Krishna Kumar,41,1,0
8802,25523,Salman Prabhu,20,1,0
8803,25525,Savitri Poojary,16,2,0
8804,25528,Zainab Fernandes,19,2,0
8805,25531,Geetha Devaraj,26,2,0
8806,25534,Sheela Devaraj,21,2,0
8807,25537,Basavaraj Patil,39,1,0
8808,25538,Rekha Hegde,52,2,0
8809,25541,Kavya Khan,20,2,0
8810,25543,Dinesh Reddy,21,1,0
8811,25547,Ravi Bhandari,36,1,0
8812,25548,Lokesh Setty,82,1,0
8813,25550,Anitha Hiremath,28,2,0
8814,25555,Imran Kumar,49,1,0
8815,25556,Yusuf Poojary,40,1,0
8816,25562,Roopa Jadhav,75,2,0
8817,25566,Manjula Kamath,36,2,0
8818,25567,Harish Poojary,26,1,0
8819,25572,Byrappa Fernandes,63,1,0
8820,25573,Yogesh Reddy,69,1,0
8821,25581,Dinesh Poojary,11,1,0
8822,25584,Nandini Hiremath,18,2,0
8823,25590,Bhagya Reddy,35,2,0
8824,25600,Rajesh Patil,43,1,0
8825,25601,Kiran Reddy,45,1,0
8826,25610,Nagaveni Naidu,29,2,0
8827,25612,Nandini Urs,14,2,0
8828,25614,Ashok Naidu,37,1,0
8829,25615,Geetha Hegde,41,2,0
8830,25616,Nandini Khan,50,2,0
8831,25620,Nagaveni Achar,36,2,0
8832,25621,Geetha Kulkarni,29,2,0
8833,25624,Mahesh Iyer,84,1,0
8834,25633,Anitha Sheikh,38,2,0
8835,25637,Prakash Gowda,15,1,0
8836,25638,Xavier Nayak,46,1,0
8837,25643,Nirmala Sheikh,48,2,0
8838,25644,Yashoda Nayak,47,2,0
8839,25646,Basavaraj Achar,65,1,0
8840,25647,Pallavi Kamath,32,2,0
8841,25651,Yashoda Prabhu,95,2,0
8842,25653,Jayashree Nayak,26,2,0
8843,25661,Pallavi Nayak,43,2,0
8844,25662,Vani Achar,14,2,0
8845,25665,Lakshmi Shetty,47,2,0
8846,25667,Umesh Hiremath,85,1,0
8847,25670,Geetha Rao,63,2,0
8848,25671,Ratna Sheikh,11,2,0
8849,25672,Ratna Fernandes,25,2,0
8850,25675,Naveen Reddy,17,1,0
8851,25676,Lakshmi Urs,19,2,0
8852,25678,Bhagya Nayak,45,2,0
8853,25679,Pushpa Kamath,37,2,0
8854,25680,Sunita Bhat,66,2,0
8855,25687,Kamala Achar,48,2,0
8856,25691,Yusuf Kamath,51,1,0
8857,25692,Sunita Devaraj,26,2,0
8858,25694,Jayashree Khan,69,2,0
8859,25700,Ayesha Rao,25,2,0
8860,25709,Savitri D'Souza,55,2,0
8861,25712,Sandeep Achar,20,1,0
8862,25716,Manjula Sheikh,55,2,0
8863,25717,Lakshmi Rao,45,2,0
8864,25719,Bhagya Kulkarni,29,2,0
8865,25720,Kavya Kulkarni,33,2,0
8866,25721,Sowmya Fernandes,35,2,0
8867,25728,Jayashree Iyer,56,2,0
8868,25729,Sowmya Hegde,25,2,0
8869,25730,Umesh Reddy,55,1,0
8870,25731,Radha Hegde,32,2,0
8871,25741,Deepa Kumar,50,2,0
8872,25743,Vijay Gowda,8,1,0
8873,25747,Shobha Rao,21,2,0
8874,25751,Geetha Reddy,22,2,0
8875,25752,Ratna Fernandes,26,2,0
8876,25756,Radha Fernandes,56,2,0
8877,25760,Bhagya Naik,62,2,0
8878,25762,Radha Naidu,56,2,0
8879,25764,Nandini Shetty,39,2,0
8880,25765,Prakash Rao,33,1,0
8881,25769,Nagaraj Kulkarni,16,1,0
8882,25772,Muniraju Kulkarni,39,1,0
8883,25773,Yashoda Jadhav,9,2,0
8884,25779,Nandini Kamath,43,2,0
8885,25787,Shobha Kamath,35,2,0
8886,25788,Nagaveni Desai,81,2,0
8887,25790,Puttaswamy Kamath,61,1,0
8888,25792,Radha Devaraj,27,2,0
8889,25797,Mary Urs,18,2,0
8890,25799,Naveen Urs,39,1,0
8891,25802,Sheela Bhat,26,2,0
8892,25804,Kiran Rao,44,1,0
8893,25806,Lakshmi Reddy,78,2,0
8894,25809,Bhagya Kulkarni,32,2,0
8895,25810,Xavier Reddy,78,1,0
8896,25811,Abdul Rao,34,1,0
8897,25811,Nagaveni Pinto,28,2,0
8898,25811,Yashoda Pinto,15,2,0
8899,25812,Bhagya Sheikh,19,2,0
8900,25813,Abdul Hiremath,23,1,0
8901,25817,Yashoda Reddy,28,2,0
8902,25818,Sheela Rao,51,2,0
8903,25820,Lakshmi Patil,64,2,0
8904,25822,Deepa Kumar,60,2,0
8905,25825,Roopa Iyer,68,2,0
8906,25834,Nagaveni Kumar,39,2,0
8907,25836,Anthony Reddy,13,1,0
8908,25838,Abdul Gowda,61,1,0
8909,25842,Yashoda Desai,27,2,0
8910,25844,Chandrashekar Setty,16,1,0
8911,25847,Naveen Urs,67,1,0
8912,25850,Savitri Devaraj,30,2,0
8913,25855,Savitri Hegde,41,2,0
8914,25860,Shobha Naik,60,2,0
8915,25862,Nandini Nayak,17,2,0
8916,25864,Bhagya Bhat,34,2,0
8917,25866,Jayashree Pinto,21,2,0
8918,25869,Roopa Patil,16,2,0
8919,25870,Nagaraj Patil,23,1,0
8920,25878,Bhagya Kulkarni,18,2,0
8921,25880,Manoj Achar,59,1,0
8922,25881,Nagaveni Iyer,94,2,0
8923,25883,Muniraju Khan,24,1,0
8924,25884,Rekha Naik,14,2,0
8925,25887,Radha Naik,28,2,0
8926,25895,Rajesh Sheikh,14,1,0
8927,25896,Xavier Hegde,22,1,0
8928,25897,Mary Urs,24,2,0
8929,25901,Lakshmi Sheikh,39,2,0
8930,25903,Krishna Iyer,47,1,0
8931,25906,Pushpa Kulkarni,17,2,0
8932,25913,Deepa Pinto,35,2,0
8933,25914,Anitha Reddy,53,2,0
8934,25915,Raghavendra Hiremath,32,1,0
8935,25916,Byrappa Shetty,40,1,0
8936,25917,Abdul Reddy,5,1,0
8937,25919,Shobha Kamath,34,2,0
8938,25920,Lokesh Rao,40,1,0
8939,25923,Ganesh Naidu,66,1,0
8940,25928,Nagaraj Reddy,64,1,0
8941,25930,Nagaveni D'Souza,44,2,0
8942,25932,Sheela Fernandes,40,2,0
8943,25933,Shobha Rao,49,2,0
8944,25935,Nagaveni Poojary,47,2,0
8945,25937,Pushpa Nayak,12,2,0
8946,25941,Dinesh Kumar,42,1,0
8947,25943,Manjula Khan,20,2,0
8948,25944,Shwetha Urs,18,2,0
8949,25945,Sheela Shetty,38,2,0
8950,25946,Shwetha Hegde,73,2,0
8951,25947,Zainab Fernandes,95,2,0
8952,25953,Jayashree Poojary,52,2,0
8953,25956,Sunita Kulkarni,64,2,0
8954,25959,Mahesh Prabhu,20,1,0
8955,25961,Lokesh Achar,8,1,0
8956,25965,Nandini Gowda,77,2,0
8957,25968,Yashoda Sheikh,62,2,0
8958,25969,Ayesha Devaraj,32,2,0
8959,25973,Radha Kamath,48,2,0
8960,25977,Sowmya Devaraj,30,2,0
8961,25979,Ibrahim Achar,37,1,0
8962,25985,Suresh Kulkarni,21,1,0
8963,25986,Ramesh Naidu,29,1,0
8964,25988,Bhagya Poojary,7,2,0
8965,25990,Yashoda Jadhav,34,2,0
8966,25992,Manjula Kulkarni,36,2,0
8967,25993,Deepa Hiremath,13,2,0
8968,25995,Sunita Khan,25,2,0
8969,25996,Sowmya Nayak,17,2,0
8970,25999,Kamala Urs,43,2,0
8971,25999,Sandeep Pinto,49,1,0
8972,25999,Chandrashekar Patil,16,1,0
8973,26004,Jayashree Devaraj,41,2,0
8974,26005,Jayashree Sheikh,53,2,0
8975,26005,Salman Setty,30,1,0
8976,26005,Yashoda Hegde,32,2,0
8977,26009,Ayesha Reddy,22,2,0
8978,26011,Sunita Reddy,30,2,0
8979,26015,Byrappa Hiremath,43,1,0
8980,26016,Sunita D'Souza,34,2,0
8981,26017,Radha Reddy,26,2,0
8982,26033,Mary Bhat,50,2,0
8983,26034,Nirmala Iyer,79,2,0
8984,26037,Yogesh Kulkarni,42,1,0
8985,26039,Yusuf Khan,30,1,0
8986,26040,Chandrashekar Setty,72,1,0
8987,26044,Prakash Naik,53,1,0
8988,26046,Yashoda Gowda,62,2,0
8989,26047,Shwetha Devaraj,21,2,0
8990,26052,Deepa Devaraj,50,2,0
8991,26053,Ayesha Poojary,22,2,0
8992,26054,Nirmala Poojary,93,2,0
8993,26059,Sunita Desai,36,2,0
8994,26060,Vijay Iyer,53,1,0
8995,26062,Manoj Patil,44,1,0
8996,26063,Zainab Prabhu,17,2,0
8997,26065,Nandini Setty,18,2,0
8998,26066,Savitri Hegde,10,2,0
8999,26068,Nagaveni Rao,51,2,0
9000,26069,Sunita Khan,46,2,0
9001,26073,Anitha Prabhu,84,2,0
9002,26080,Nirmala Poojary,29,2,0
9003,26082,Kamala Bhandari,28,2,0
9004,26086,Puttaswamy D'Souza,40,1,0
9005,26087,Sheela Pinto,20,2,0
9006,26090,Ravi Hiremath,48,1,0
9007,26092,Ayesha Jadhav,46,2,0
9008,26093,Zainab Nayak,25,2,0
9009,26094,Vinay Nayak,48,1,0
9010,26098,Nirmala Desai,38,2,0
9011,26101,Anitha Gowda,31,2,0
9012,26105,Roopa Reddy,18,2,0
9013,26106,Nagaraj Pinto,48,1,0
9014,26108,Ratna Poojary,74,2,0
9015,26110,Shobha Devaraj,70,2,0
9016,26112,Gopal Pinto,19,1,0
9017,26113,Deepak Patil,78,1,0
9018,26115,Channabasappa Poojary,77,1,0
9019,26121,Deepa Iyer,79,2,0
9020,26123,Bhagya D'Souza,30,2,0
9021,26125,Joseph Devaraj,27,1,0
9022,26126,Arjun Achar,59,1,0
9023,26127,Radha Rao,18,2,0
9024,26139,Vinay Sheikh,62,1,0
9025,26142,Shwetha Reddy,46,2,0
9026,26144,Imran Urs,66,1,0
9027,26149,Nirmala Shetty,26,2,0
9028,26151,Savitri Urs,33,2,0
9029,26153,Manoj Pinto,40,1,0
9030,26155,Yusuf Pinto,33,1,0
9031,26156,Kiran Patil,16,1,0
9032,26157,Muniraju Iyer,32,1,0
9033,26163,Roopa Achar,52,2,0
9034,26164,Lakshmi Hiremath,34,2,0
9035,26168,Savitri Prabhu,42,2,0
9036,26175,Anitha Kulkarni,13,2,0
9037,26179,Fathima Sheikh,19,2,0
9038,26180,Lokesh Khan,21,1,0
9039,26182,Anitha Kumar,12,2,0
9040,26183,Salman Naidu,41,1,0
9041,26187,Bhagya Bhat,19,2,0
9042,26190,Roopa Hiremath,15,2,0
9043,26194,Shwetha Reddy,47,2,0
9044,26197,Kamala Bhandari,45,2,0
9045,26201,Gopal Kulkarni,24,1,0
9046,26204,Pushpa Prabhu,14,2,0
9047,26205,Anand Reddy,26,1,0
9048,26206,Ashok Naik,45,1,0
9049,26214,Jayashree Setty,37,2,0
9050,26214,Raghavendra Urs,39,1,0
9051,26214,Fathima Kulkarni,13,2,0
9052,26216,Yashoda Naidu,70,2,0
9053,26222,Suresh Hiremath,41,1,0
9054,26223,Ashok Khan,21,1,0
9055,26225,Puttaswamy Poojary,86,1,0
9056,26227,Mary Bhat,26,2,0
9057,26229,Shwetha Khan,79,2,0
9058,26230,Yusuf Shetty,61,1,0
9059,26231,Santosh Iyer,19,1,0
9060,26236,Sowmya Urs,30,2,0
9061,26237,Byrappa Hiremath,17,1,0
9062,26240,Zainab Poojary,58,2,0
9063,26243,Manjunath Hiremath,32,1,0
9064,26246,Fathima Gowda,43,2,0
9065,26247,Umesh Kumar,28,1,0
9066,26252,Rekha Naidu,63,2,0
9067,26254,Channabasappa Hegde,39,1,0
9068,26255,Shobha Bhat,62,2,0
9069,26256,Radha Reddy,13,2,0
9070,26257,Sheela Jadhav,65,2,0
9071,26265,Ganesh Rao,22,1,0
9072,26277,Channabasappa Hiremath,56,1,0
9073,26278,Nirmala Pinto,48,2,0
9074,26279,Srinivas Urs,73,1,0
9075,26282,Byrappa Urs,30,1,0
9076,26284,Rekha Kulkarni,78,2,0
9077,26285,Kamala Bhandari,28,2,0
9078,26287,Channabasappa Desai,46,1,0
9079,26288,Manjula Bhandari,41,2,0
9080,26290,Nirmala Reddy,17,2,0
9081,26291,Pushpa Desai,61,2,0
9082,26292,Krishna Urs,31,1,0
9083,26294,Manjula Devaraj,44,2,0
9084,26298,Radha Hiremath,16,2,0
9085,26300,Nirmala Bhandari,46,2,0
9086,26302,Deepa Prabhu,52,2,0
9087,26307,Anand Bhandari,25,1,0
9088,26312,Nagaraj Patil,63,1,0
9089,26314,Yashoda Urs,29,2,0
9090,26315,Yashoda Poojary,69,2,0
9091,26318,Vinay Kamath,22,1,0
9092,26319,Sunita Bhat,77,2,0
9093,26321,Srinivas Setty,11,1,0
9094,26322,Srinivas Bhandari,45,1,0
9095,26324,Anitha Poojary,68,2,0
9096,26329,Gopal Khan,21,1,0
9097,26330,Bhagya Kumar,22,2,0
9098,26334,Radha Naik,36,2,0
9099,26338,Lakshmi Setty,45,2,0
9100,26339,Ratna Hiremath,39,2,0
9101,26342,Roopa Jadhav,23,2,0
9102,26344,Fathima Nayak,23,2,0
9103,26344,Pushpa Sheikh,32,2,0
9104,26344,Roopa Patil,53,2,0
9105,26345,Manjunath Reddy,47,1,0
9106,26346,Fathima Naidu,36,2,0
9107,26350,Yusuf Urs,38,1,0
9108,26351,Ashok Kumar,21,1,0
9109,26359,Umesh Kamath,21,1,0
9110,26360,Lakshmi Reddy,25,2,0
9111,26368,Manjula Kumar,18,2,0
9112,26370,Manjula Naik,26,2,0
9113,26372,Pallavi Prabhu,27,2,0
9114,26373,Ratna Hiremath,53,2,0
9115,26380,Shivakumar Kamath,16,1,0
9116,26383,Nirmala Devaraj,33,2,0
9117,26389,Pushpa Devaraj,40,2,0
9118,26390,Mary Kulkarni,5,2,0
9119,26391,Puttaswamy Hiremath,17,1,0
9120,26392,Ayesha Iyer,8,2,0
9121,26393,Nagaveni Urs,46,2,0
9122,26398,Deepak Kulkarni,36,1,0
9123,26399,Manjunath Achar,50,1,0
9124,26400,Nandini Jadhav,15,2,0
9125,26407,Bhagya Sheikh,52,2,0
9126,26411,Ratna Bhat,32,2,0
9127,26413,Raghavendra Reddy,41,1,0
9128,26415,Fathima Pinto,21,2,0
9129,26417,Shwetha Bhat,77,2,0
9130,26418,Joseph Nayak,60,1,0
9131,26421,Shwetha Rao,46,2,0
9132,26422,Ravi Naidu,41,1,0
9133,26423,Zainab Poojary,77,2,0
9134,26425,Yashoda Reddy,60,2,0
9135,26428,Vani Iyer,43,2,0
9136,26430,Halappa Urs,65,1,0
9137,26433,Kavya Patil,49,2,0
9138,26440,Ashok Jadhav,43,1,0
9139,26443,Vinay Urs,24,1,0
9140,26452,Sowmya Reddy,50,2,0
9141,26453,Lakshmi Patil,81,2,0
9142,26458,Geetha D'Souza,41,2,0
9143,26460,Geetha Kulkarni,35,2,0
9144,26464,Manjula Kamath,14,2,0
9145,26468,Kamala Shetty,11,2,0
9146,26469,Bhagya Bhat,23,2,0
9147,26476,Jayashree Achar,22,2,0
9148,26478,Sowmya Gowda,40,2,0
9149,26480,Savitri Urs,23,2,0
9150,26481,Halappa Kamath,28,1,0
9151,26483,Nandini Poojary,24,2,0
9152,26490,Shwetha Naik,31,2,0
9153,26491,Sandeep Khan,36,1,0
9154,26492,Deepak Nayak,41,1,0
9155,26492,Anthony Devaraj,44,1,0
9156,26495,Sheela Prabhu,37,2,0
9157,26496,Shobha Kumar,21,2,0
9158,26497,Rekha Naidu,12,2,0
9159,26502,Rekha Prabhu,26,2,0
9160,26505,Umesh Iyer,67,1,0
9161,26507,Anitha Patil,56,2,0
9162,26508,Kiran Gowda,11,1,0
9163,26511,Imran Bhandari,51,1,0
9164,26514,Karan Bhandari,40,1,0
9165,26518,Shobha Pinto,32,2,0
9166,26520,Ayesha Khan,11,2,0
9167,26523,Ratna Hiremath,30,2,0
9168,26532,Lakshmi Gowda,95,2,0
9169,26533,Prakash Nayak,43,1,0
9170,26537,Vani Devaraj,10,2,0
9171,26540,Nirmala Naik,35,2,0
9172,26544,Nandini Pinto,49,2,0
9173,26545,Jayashree Rao,13,2,0
9174,26547,Imran Fernandes,53,1,0
9175,26551,Geetha Bhat,25,2,0
9176,26553,Pallavi Reddy,51,2,0
9177,26554,Kamala Jadhav,30,2,0
9178,26568,Ashok Devaraj,45,1,0
9179,26572,Basavaraj Iyer,23,1,0
9180,26577,Savitri Bhat,20,2,0
9181,26579,Mahesh Iyer,19,1,0
9182,26579,Krishna Shetty,44,1,0
9183,26580,Anitha Desai,35,2,0
9184,26585,Anthony Kamath,23,1,0
9185,26586,Fathima Nayak,16,2,0
9186,26587,Pallavi Urs,25,2,0
9187,26594,Girish Pinto,31,1,0
9188,26596,Lokesh Reddy,34,1,0
9189,26605,Radha Fernandes,35,2,0
9190,26606,Ayesha Devaraj,15,2,0
9191,26609,Geetha D'Souza,37,2,0
9192,26612,Geetha Rao,25,2,0
9193,26613,Rekha Kulkarni,8,2,0
9194,26616,Umesh Prabhu,39,1,0
9195,26618,Ratna Hiremath,30,2,0
9196,26619,Lakshmi Reddy,70,2,0
9197,26621,Yashoda Kumar,27,2,0
9198,26626,Yogesh Bhat,44,1,0
9199,26629,Raghavendra Iyer,24,1,0
9200,26631,Pallavi Gowda,56,2,0
9201,26634,Sheela Reddy,43,2,0
9202,26635,Geetha Devaraj,30,2,0
9203,26637,Shwetha Urs,28,2,0
9204,26638,Ayesha Kamath,50,2,0
9205,26642,Kamala Reddy,39,2,0
9206,26643,Manjunath Urs,75,1,0
9207,26646,Jayashree Kulkarni,37,2,0
9208,26647,Kavya Bhat,78,2,0
9209,26649,Deepak Fernandes,65,1,0
9210,26650,Kamala Kamath,36,2,0
9211,26653,Kavya Achar,28,2,0
9212,26655,Rekha Rao,26,2,0
9213,26657,Bhagya Pinto,26,2,0
9214,26658,Deepa Kulkarni,40,2,0
9215,26659,Sowmya Fernandes,37,2,0
9216,26661,Fathima Urs,95,2,0
9217,26662,Radha Khan,20,2,0
9218,26663,Pallavi Nayak,79,2,0
9219,26664,Mary Kumar,60,2,0
9220,26666,Kavya Prabhu,41,2,0
9221,26668,Radha Reddy,95,2,0
9222,26669,Anitha Kulkarni,13,2,0
9223,26670,Joseph Prabhu,34,1,0
9224,26676,Deepak Reddy,14,1,0
9225,26677,Raghavendra Reddy,41,1,0
9226,26679,Suresh Reddy,30,1,0
9227,26687,Nandini Desai,17,2,0
9228,26688,Joseph Rao,17,1,0
9229,26689,Nagaveni Sheikh,11,2,0
9230,26694,Ayesha Setty,36,2,0
9231,26703,Pallavi Patil,52,2,0
9232,26704,Geetha Nayak,30,2,0
9233,26706,Pallavi Iyer,72,2,0
9234,26707,Sheela Bhat,14,2,0
9235,26712,Kiran Iyer,46,1,0
9236,26713,Nagaveni Gowda,13,2,0
9237,26714,Raghavendra Patil,48,1,0
9238,26715,Roopa Jadhav,34,2,0
9239,26717,Manjula Bhat,32,2,0
9240,26721,Lakshmi Khan,95,2,0
9241,26724,Roopa Naidu,63,2,0
9242,26728,Vijay Iyer,32,1,0
9243,26736,Basavaraj Devaraj,19,1,0
9244,26737,Deepa Fernandes,15,2,0
9245,26738,Fathima Sheikh,31,2,0
9246,26744,Prakash Kamath,46,1,0
9247,26746,Rajesh Naik,43,1,0
9248,26748,Byrappa Hiremath,43,1,0
9249,26753,Manjunath Jadhav,37,1,1
9250,26763,Joseph Patil,33,1,0
9251,26764,Ayesha Jadhav,24,2,0
9252,26766,Yashoda Kamath,47,2,0
9253,26771,Vani Devaraj,39,2,0
9254,26772,Savitri Devaraj,82,2,0
9255,26776,Pallavi Hiremath,25,2,0
9256,26777,Ramesh Bhandari,26,1,0
9257,26785,Shivakumar Rao,64,1,0
9258,26787,Shwetha Pinto,26,2,0
9259,26791,Geetha Kumar,14,2,0
9260,26796,Ayesha Reddy,85,2,0
9261,26801,Dinesh Reddy,77,1,0
9262,26804,Krishna Achar,95,1,0
9263,26805,Shwetha D'Souza,42,2,0
9264,26806,Fathima Desai,43,2,0
9265,26807,Jayashree Jadhav,31,2,0
9266,26815,Yashoda Sheikh,12,2,0
9267,26819,Kavya Naik,39,2,0
9268,26820,Byrappa Kulkarni,32,1,0
9269,26821,Muniraju Patil,46,1,0
9270,26823,Nagaveni Pinto,34,2,0
9271,26824,Raghavendra Bhandari,28,1,0
9272,26828,Xavier Devaraj,42,1,0
9273,26831,Kavya Rao,78,2,0
9274,26832,Channabasappa Devaraj,14,1,0
9275,26836,Sandeep Poojary,11,1,0
9276,26842,Ganesh Hiremath,63,1,0
9277,26845,Savitri Sheikh,30,2,1
9278,26852,Zainab Urs,22,2,0
9279,26854,Sunita Rao,23,2,0
9280,26861,Girish Gowda,48,1,0
9281,26863,Xavier D'Souza,29,1,0
9282,26864,Ayesha Urs,58,2,0
9283,26865,Geetha Fernandes,86,2,0
9284,26868,Basavaraj Kumar,95,1,0
9285,26873,Rekha Bhandari,41,2,0
9286,26876,Nirmala Jadhav,45,2,0
9287,26878,Fathima Naik,15,2,0
9288,26884,Pradeep Prabhu,26,1,0
9289,26885,Manoj Reddy,71,1,0
9290,26888,Geetha Patil,79,2,0
9291,26889,Chandrashekar Kulkarni,50,1,0
9292,26892,Geetha Naik,94,2,0
9293,26893,Radha Pinto,45,2,0
9294,26894,Pallavi Poojary,11,2,0
9295,26895,Ayesha Pinto,23,2,0
9296,26896,Nagaraj Kumar,25,1,0
9297,26899,Yusuf Setty,25,1,0
9298,26901,Nirmala Rao,46,2,0
9299,26903,Shwetha Reddy,15,2,0
9300,26907,Jayashree Urs,34,2,0
9301,26908,Chandrashekar Bhandari,40,1,0
9302,26909,Fathima Urs,42,2,0
9303,26918,Vani Bhat,48,2,0
9304,26919,Savitri Reddy,77,2,0
9305,26920,Nandini Hiremath,29,2,0
9306,26924,Shwetha Bhat,31,2,0
9307,26929,Yashoda Kumar,29,2,0
9308,26933,Nagaveni Hiremath,40,2,0
9309,26934,Kiran Prabhu,57,1,0
9310,26940,Lokesh Hegde,76,1,0
9311,26942,Gopal Naik,31,1,0
9312,26943,Shwetha Nayak,34,2,0
9313,26952,Yusuf Reddy,28,1,0
9314,26954,Ayesha Achar,78,2,0
9315,26958,Pallavi Poojary,19,2,0
9316,26959,Roopa Devaraj,25,2,0
9317,26968,Srinivas Urs,17,1,0
9318,26972,Gopal Devaraj,95,1,0
9319,26980,Shivakumar Fernandes,38,1,0
9320,26981,Ratna Kumar,67,2,0
9321,26988,Pallavi Urs,46,2,0
9322,26989,Kiran Nayak,36,1,0
9323,26990,John Naik,45,1,0
9324,26996,Pushpa Naidu,47,2,0
9325,26998,Vani Kamath,7,2,0
9326,26999,Jayashree Hiremath,39,2,0
9327,27000,Roopa Gowda,39,2,0
9328,27003,Santosh Bhandari,29,1,0
9329,27006,Deepak Khan,16,1,0
9330,27010,Nagaveni Devaraj,48,2,0
9331,27017,Geetha Pinto,17,2,0
9332,27030,Yogesh Naik,60,1,0
9333,27034,Manjunath Bhat,28,1,0
9334,27040,Lokesh Bhandari,85,1,0
9335,27041,Vani Gowda,35,2,0
9336,27045,Nandini Rao,50,2,0
9337,27052,Vani Hiremath,64,2,0
9338,27054,Pushpa Hiremath,20,2,0
9339,27055,Yashoda Hiremath,62,2,0
9340,27056,Karan Hegde,53,1,0
9341,27057,Bhagya Hiremath,23,2,0
9342,27063,Nirmala Jadhav,37,2,0
9343,27067,Sheela Pinto,56,2,0
9344,27071,Fathima Sheikh,16,2,0
9345,27073,Savitri Pinto,33,2,0
9346,27077,Manjula Achar,56,2,0
9347,27085,Kavya Hiremath,56,2,0
9348,27086,Savitri D'Souza,57,2,0
9349,27088,Savitri Pinto,40,2,0
9350,27093,Imran Setty,40,1,0
9351,27095,Kamala Kulkarni,41,2,0
9352,27100,Vani Iyer,17,2,0
9353,27103,Vani Nayak,27,2,0
9354,27108,Manjunath Kumar,40,1,0
9355,27110,Radha Devaraj,95,2,0
9356,27120,Vinay Naidu,65,1,0
9357,27124,Fathima Naik,17,2,0
9358,27127,Karan Naidu,23,1,0
9359,27130,Fathima Gowda,76,2,0
9360,27132,Geetha Bhat,23,2,0
9361,27136,Yashoda Achar,28,2,0
9362,27138,Pradeep Kulkarni,26,1,0
9363,27139,Nandini Jadhav,36,2,0
9364,27141,Sheela Sheikh,46,2,0
9365,27142,Prakash Kamath,21,1,0
9366,27143,Kiran Jadhav,36,1,0
9367,27144,Sheela Shetty,19,2,0
9368,27149,Yashoda Khan,58,2,0
9369,27151,Manjula Setty,37,2,0
9370,27155,Nirmala Jadhav,29,2,0
9371,27157,Ratna Fernandes,71,2,0
9372,27170,Radha Reddy,64,2,0
9373,27174,Sowmya Sheikh,14,2,0
9374,27175,Joseph Naik,39,1,0
9375,27180,Dinesh Kumar,28,1,0
9376,27183,Xavier Bhandari,42,1,0
9377,27186,Nagaveni Pinto,14,2,0
9378,27187,Bhagya Nayak,33,2,0
9379,27190,Harish Bhat,26,1,0
9380,27192,Krishna Desai,39,1,0
9381,27202,Joseph Fernandes,95,1,0
9382,27204,Manoj Pinto,43,1,0
9383,27209,Joseph Shetty,29,1,0
9384,27216,Santosh Setty,21,1,0
9385,27218,Ravi Iyer,55,1,0
9386,27219,Pallavi Naidu,61,2,0
9387,27220,Pallavi Devaraj,59,2,0
9388,27223,Imran Kulkarni,39,1,0
9389,27224,Geetha Reddy,22,2,0
9390,27229,Bhagya Hegde,24,2,0
9391,27233,Prakash Urs,26,1,0
9392,27238,Ibrahim Naidu,67,1,0
