ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
27027,25279,Vinay Desai,34,5,1,3,1
27028,25280,Channabasappa Reddy,15,7,2,1,1
27029,25281,Rekha Kamath,62,1,1,7,2
27030,25281,Suresh Hegde,49,6,1,3,1
27031,25282,Vani Kamath,34,1,1,1,2
27032,25283,Naveen Shetty,19,7,1,1,1
27033,25284,Manoj Hiremath,67,5,1,3,1
27034,25285,Krishna Hiremath,36,9,2,1,1
27035,25286,Fathima Urs,36,7,1,1,2
27036,25287,Radha Fernandes,23,2,1,2,2
27037,25288,Girish Kumar,33,4,1,6,1
27038,25289,Lakshmi Fernandes,35,8,1,3,2
27039,25290,Gopal Rao,32,6,1,1,1
27040,25291,Lakshmi Khan,57,3,2,2,2
27041,25292,Deepak Poojary,49,8,1,1,1
27042,25293,Harish Nayak,34,3,7,3,1
27043,25294,Savitri Nayak,16,6,2,1,2
27044,25295,Vinay Kulkarni,29,3,1,1,1
27045,25296,Jayashree Shetty,23,8,1,2,2
27046,25297,Geetha Iyer,76,1,1,2,2
27047,25298,Geetha Achar,39,6,2,2,2
27048,25299,Santosh Khan,35,1,1,2,1
27049,25300,Harish Devaraj,23,2,1,2,1
27050,25301,Dinesh Urs,45,8,1,2,1
27051,25302,Kamala Bhat,39,4,1,6,2
27052,25303,Deepak D'Souza,47,5,1,5,1
27053,25304,Fathima Naik,19,1,1,2,2
27054,25305,Roopa Kumar,30,2,3,1,2
27055,25306,Karan Patil,40,6,1,2,1
27056,25307,Sunita Patil,26,1,1,4,2
27057,25308,Savitri Prabhu,49,5,1,7,2
27058,25309,Sheela Kulkarni,60,1,1,2,2
27059,25310,Bhagya Khan,31,1,1,2,2
27060,25311,Yogesh Bhandari,22,3,1,3,1
27061,25312,Yusuf Reddy,66,2,1,2,1
27062,25313,Nirmala Kumar,39,5,1,3,2
27063,25314,Radha Shetty,30,5,1,3,2
27064,25315,Ashok Rao,66,3,1,2,1
27065,25316,Rajesh Hegde,41,9,1,1,1
27066,25317,Chandrashekar Patil,58,3,1,5,1
27067,25317,Abdul Prabhu,95,1,1,6,1
27068,25318,Ratna Poojary,18,4,1,6,2
27069,25319,Umesh Sheikh,49,6,1,2,1
27070,25320,Kavya Nayak,37,2,1,2,2
27071,25321,Mahesh Poojary,23,9,1,2,1
27072,25322,Ganesh Gowda,9,9,1,5,1
27073,25323,Ravi Achar,95,5,1,3,1
27074,25324,Kamala Fernandes,47,6,2,7,2
27075,25325,John Achar,65,1,1,3,1
27076,25326,Chandrashekar D'Souza,44,3,7,7,1
27077,25327,Manjula Jadhav,28,7,1,4,2
27078,25328,Shwetha Pinto,95,2,1,2,2
27079,25329,Roopa Shetty,70,7,1,3,2
27080,25330,Channabasappa Poojary,24,1,1,2,1
27081,25331,Abdul Bhandari,52,5,7,2,1
27082,25332,Nagaveni Naik,29,1,1,3,2
27083,25333,Jayashree Kulkarni,60,9,1,5,2
27084,25334,Geetha Reddy,18,2,1,1,2
27085,25335,Sowmya Pinto,44,3,2,2,2
27086,25336,Kamala Urs,24,5,1,2,2
27087,25337,Sunita Setty,23,4,1,4,2
27088,25338,John Sheikh,44,2,3,2,1
27089,25339,Roopa Prabhu,43,1,1,2,2
27090,25340,Fathima Pinto,46,1,1,2,2
27091,25340,Mary Hiremath,34,7,1,1,2
27092,25341,Pushpa Poojary,50,1,1,6,2
27093,25342,Anitha Reddy,86,5,1,1,2
27094,25343,Anitha Urs,26,4,1,2,2
27095,25343,Mahesh Kulkarni,11,5,1,4,1
27096,25344,Chandrashekar Urs,39,5,1,3,1
27097,25344,Pushpa Desai,54,3,1,2,2
27098,25345,Fathima Bhat,45,2,1,2,2
27099,25346,Rekha Naidu,46,8,1,4,2
27100,25347,Manjunath Reddy,56,8,1,1,1
27101,25348,Salman Bhat,13,5,1,4,1
27102,25349,Gopal Jadhav,73,1,2,3,1
27103,25350,Ratna Poojary,34,1,1,1,2
27104,25351,Srinivas Kulkarni,61,1,1,4,1
27105,25352,Shwetha Kumar,83,1,3,4,2
27106,25353,Fathima Poojary,41,5,2,3,2
27107,25354,Dinesh Iyer,49,6,1,1,1
27108,25355,Halappa Kulkarni,18,7,1,1,1
27109,25356,Lakshmi Setty,69,5,2,1,2
27110,25357,Santosh Shetty,25,8,1,1,1
27111,25358,Nirmala Khan,20,5,7,5,2
27112,25359,Naveen Desai,29,2,1,7,1
27113,25360,Ibrahim Hiremath,38,6,1,5,1
27114,25361,Savitri Achar,48,3,1,1,2
27115,25362,Umesh Pinto,29,7,1,1,1
27116,25363,Geetha Kamath,67,2,5,1,2
27117,25364,Manjula Hiremath,19,3,1,1,2
27118,25365,Pradeep Kulkarni,44,2,1,1,1
27119,25366,John Fernandes,33,5,1,2,1
27120,25367,Joseph Achar,38,6,1,3,1
27121,25368,Roopa Achar,48,10,1,1,2
27122,25369,Vijay D'Souza,36,2,1,7,1
27123,25370,Gopal Naidu,65,1,1,3,1
27124,25371,Harish Bhat,51,7,1,1,1
27125,25372,Ayesha Hegde,52,8,1,3,2
27126,25373,Deepak Urs,47,3,1,3,1
27127,25374,Shwetha Iyer,51,2,1,4,2
27128,25374,Zainab Nayak,60,3,1,2,2
27129,25375,Gopal D'Souza,59,5,1,3,1
27130,25376,Nagaraj Bhandari,39,1,3,6,1
27131,25377,Vani Prabhu,47,6,1,3,2
27132,25378,Deepa Poojary,34,3,1,1,2
27133,25379,John Reddy,26,2,1,2,1
27134,25380,Deepa Pinto,58,7,1,3,2
27135,25381,Shobha Kumar,43,8,2,2,2
27136,25381,Sunita Bhat,38,8,2,2,2
27137,25382,John Rao,33,1,2,2,1
27138,25383,Girish Kamath,21,9,2,1,1
27139,25384,Sowmya Gowda,55,1,1,1,2
27140,25385,Ayesha Patil,22,2,1,1,2
27141,25386,Mary Achar,47,3,2,5,2
27142,25387,Shwetha Achar,40,9,1,1,2
27143,25388,Lakshmi Kamath,44,1,1,3,2
27144,25389,Bhagya Rao,22,6,7,1,2
27145,25390,Vani Kamath,34,1,3,4,2
27146,25391,Lakshmi Setty,32,6,1,1,2
27147,25392,Harish Hegde,33,5,1,1,1
27148,25393,Geetha Bhandari,39,4,1,3,2
27149,25394,Bhagya Prabhu,36,5,1,4,2
27150,25395,Ratna Poojary,42,7,1,2,2
27151,25396,Roopa Desai,45,9,1,5,2
27152,25397,Fathima Desai,45,2,1,2,2
27153,25398,Salman Nayak,51,3,1,1,1
27154,25398,Deepak Hiremath,41,1,3,3,1
27155,25399,Umesh Bhat,32,5,1,3,1
27156,25400,Bhagya Urs,33,5,1,5,2
27157,25401,Radha Hegde,29,4,1,3,2
27158,25402,Muniraju Naidu,35,9,1,2,1
27159,25403,Joseph Poojary,80,7,1,5,1
27160,25404,Fathima Nayak,55,2,5,1,2
27161,25405,Anitha Rao,81,5,2,3,2
27162,25406,Pradeep Kumar,56,3,1,5,1
27163,25407,Shobha Iyer,37,4,1,3,2
27164,25407,Zainab Kamath,15,6,1,1,2
27165,25408,Yusuf Kamath,27,9,1,2,1
27166,25409,Vijay Naidu,54,5,1,7,1
27167,25410,Suresh Rao,22,6,1,2,1
27168,25411,Halappa Prabhu,25,3,1,2,1
27169,25412,Yashoda Jadhav,12,1,2,1,2
27170,25413,Abdul Setty,73,4,1,1,1
27171,25414,Channabasappa D'Souza,43,7,1,2,1
27172,25415,Kavya Sheikh,64,1,1,3,2
27173,25416,Ashok Khan,25,7,1,4,1
27174,25417,Ayesha Iyer,64,3,1,2,2
27175,25418,Arjun Naik,43,7,1,1,1
27176,25419,Manjula Desai,74,2,1,2,2
27177,25420,Channabasappa Reddy,37,3,1,2,1
27178,25421,Manoj Achar,22,2,1,1,1
27179,25422,Radha Kulkarni,24,10,1,5,2
27180,25423,Radha Rao,18,1,1,3,2
27181,25424,Nirmala Desai,54,7,2,1,2
27182,25425,Nagaraj Prabhu,16,3,1,1,1
27183,25426,Yusuf Hiremath,20,9,1,2,1
27184,25427,Ibrahim Fernandes,11,6,2,6,1
27185,25428,Ibrahim Patil,27,1,1,3,1
27186,25429,Rajesh Urs,26,4,1,3,1
27187,25430,Nagaraj Khan,37,6,1,5,1
27188,25431,Salman Nayak,45,2,1,2,1
27189,25432,Bhagya Iyer,25,1,1,1,2
27190,25433,Anand D'Souza,19,6,1,1,1
27191,25434,Ravi Jadhav,30,6,1,1,1
27192,25435,Halappa Kulkarni,9,1,1,1,1
27193,25436,Lakshmi D'Souza,47,9,1,1,2
27194,25436,Kamala Kumar,58,8,1,5,2
27195,25437,Xavier Kumar,34,1,1,1,1
27196,25438,Jayashree Bhandari,41,5,1,1,2
27197,25439,Roopa Reddy,76,5,1,2,2
27198,25440,Rekha Sheikh,26,8,3,1,2
27199,25441,Deepak Desai,29,11,2,1,1
27200,25442,Nirmala Shetty,54,5,1,1,2
27201,25443,Prakash Kumar,37,1,1,7,1
27202,25444,Manjula Hegde,17,1,1,3,2
27203,25445,Raghavendra Rao,15,2,1,5,1
27204,25446,Girish Patil,35,5,1,5,1
27205,25447,Vijay Sheikh,32,3,1,3,1
27206,25448,Yusuf Gowda,28,7,1,2,1
27207,25449,Pallavi Gowda,81,3,1,2,2
27208,25450,Mahesh Kumar,32,11,7,6,1
27209,25451,Shivakumar Devaraj,43,3,1,1,1
27210,25452,Basavaraj Pinto,19,6,1,1,1
27211,25453,Kavya Naidu,75,6,2,1,2
27212,25454,Manjula Reddy,15,3,1,2,2
27213,25455,Puttaswamy Kamath,41,3,1,1,1
27214,25455,Nagaveni Fernandes,28,7,1,2,2
27215,25456,Byrappa Gowda,20,8,1,2,1
27216,25457,Radha Reddy,22,5,1,2,2
27217,25458,Shwetha Kamath,22,6,1,5,2
27218,25459,Radha Rao,43,2,7,2,2
27219,25460,Jayashree Kumar,45,4,1,3,2
27220,25461,Radha Sheikh,30,7,1,2,2
27221,25462,Basavaraj Khan,87,8,1,1,1
27222,25463,Dinesh Desai,29,4,1,3,1
27223,25464,Manjula Prabhu,48,2,2,3,2
27224,25465,Xavier Pinto,42,1,1,1,1
27225,25466,Xavier Reddy,30,9,1,3,1
27226,25467,Shivakumar Fernandes,50,1,1,3,1
27227,25468,Joseph Kulkarni,28,1,3,2,1
27228,25469,Yashoda Reddy,44,5,1,2,2
27229,25470,Yogesh Naidu,20,2,1,4,1
27230,25470,Zainab Hiremath,32,3,1,2,2
27231,25471,Ayesha Naik,23,1,1,2,2
27232,25472,Sandeep Patil,16,2,1,3,1
27233,25473,Ramesh Pinto,22,7,1,1,1
27234,25474,Joseph Rao,71,6,2,1,1
27235,25475,Sandeep Rao,61,5,2,2,1
27236,25476,Radha Patil,53,3,7,6,2
27237,25477,Sheela Patil,13,3,1,1,2
27238,25478,Basavaraj Patil,61,8,1,2,1
27239,25479,Manjula Achar,86,1,1,3,2
27240,25480,Nandini Khan,58,6,1,7,2
27241,25481,Kamala Devaraj,38,1,1,1,2
27242,25482,Sowmya Gowda,52,4,2,5,2
27243,25483,Sandeep Devaraj,22,1,1,4,1
27244,25484,Savitri Sheikh,64,6,1,1,2
27245,25485,Xavier Naik,16,8,1,6,1
27246,25486,Anitha Gowda,32,1,4,3,2
27247,25487,Salman Kamath,31,5,1,5,1
27248,25488,Arjun Fernandes,14,9,1,2,1
27249,25489,Chandrashekar Gowda,26,8,1,1,1
27250,25490,Karan Khan,25,2,1,3,1
27251,25491,Ratna Sheikh,14,4,1,2,2
27252,25492,Nirmala Bhandari,27,5,1,6,2
27253,25493,Ibrahim Desai,37,9,1,5,1
27254,25494,Kavya Urs,43,10,1,1,2
27255,25495,Roopa Kulkarni,15,8,1,1,2
27256,25496,Ganesh Kumar,56,3,1,1,1
27257,25497,Ravi Khan,59,4,1,3,1
27258,25498,Mary Setty,7,2,7,1,2
27259,25499,Ayesha Nayak,85,4,1,2,2
27260,25500,Jayashree Jadhav,32,8,2,2,2
27261,25501,Ravi D'Souza,32,2,5,5,1
27262,25502,Radha Poojary,21,4,2,2,2
27263,25503,Prakash Reddy,28,1,1,2,1
27264,25504,Sunita Kumar,44,1,1,5,2
27265,25505,Nandini Desai,30,6,1,3,2
27266,25506,Kamala Jadhav,20,1,1,4,2
27267,25507,Sandeep Jadhav,44,6,1,2,1
27268,25508,Manjula Jadhav,28,6,1,3,2
27269,25509,Deepa Reddy,28,10,7,2,2
27270,25510,Jayashree Achar,19,7,1,2,2
27271,25511,Savitri Kumar,24,2,3,1,2
27272,25512,Manjunath Khan,6,3,1,3,1
27273,25513,Karan Achar,36,2,1,7,1
27274,25514,Zainab Kumar,10,1,1,4,2
27275,25515,Fathima Reddy,22,4,1,3,2
27276,25516,Anitha Gowda,28,5,1,6,2
27277,25517,Mary Sheikh,44,5,1,3,2
27278,25518,Manjunath D'Souza,42,3,1,3,1
27279,25519,Deepak Jadhav,14,3,1,1,1
27280,25520,Muniraju Naik,46,5,1,5,1
27281,25521,Puttaswamy Naik,52,6,1,5,1
27282,25522,Byrappa Reddy,25,3,1,1,1
27283,25523,Fathima Gowda,33,4,1,1,2
27284,25524,Muniraju Gowda,7,7,1,1,1
27285,25525,Pallavi Urs,56,2,1,4,2
27286,25526,Manoj Kamath,12,6,1,1,1
27287,25526,Jayashree Naidu,16,8,1,6,2
27288,25527,Mahesh D'Souza,60,5,1,1,1
27289,25528,Jayashree Kumar,41,7,1,1,2
27290,25529,Byrappa Prabhu,23,2,2,3,1
27291,25530,Naveen Poojary,28,1,1,2,1
27292,25531,Mary Jadhav,40,2,1,5,2
27293,25532,Ibrahim Naidu,13,1,2,1,1
27294,25533,Krishna Bhandari,60,7,1,5,1
27295,25534,Xavier Sheikh,20,4,1,3,1
27296,25535,Ibrahim Hegde,65,6,1,3,1
27297,25535,Mary Bhat,43,7,1,1,2
27298,25536,Girish Naik,13,3,1,1,1
27299,25537,Roopa Reddy,17,2,1,1,2
27300,25538,Anthony Iyer,37,9,1,4,1
27301,25538,Sandeep Devaraj,33,5,1,3,1
27302,25539,Deepak Naidu,24,5,2,3,1
27303,25539,Joseph Shetty,46,6,1,3,1
27304,25540,Manjunath Reddy,62,8,2,3,1
27305,25541,Kavya Fernandes,95,7,1,2,2
27306,25542,Karan Bhandari,24,3,1,3,1
27307,25543,Ratna Achar,26,7,7,4,2
27308,25544,Ramesh Hiremath,24,3,1,2,1
27309,25545,Yashoda Fernandes,50,8,2,2,2
27310,25546,Geetha Gowda,46,2,1,3,2
27311,25547,Kiran D'Souza,24,3,1,3,1
27312,25548,Anitha Reddy,38,3,1,1,2
27313,25548,Lakshmi Gowda,8,5,1,1,2
27314,25549,Ayesha Desai,39,1,1,3,2
27315,25550,Zainab Reddy,19,8,1,1,2
27316,25551,Yusuf Gowda,37,9,1,1,1
27317,25552,Shwetha Achar,70,3,2,3,2
27318,25553,Sunita Shetty,16,1,1,1,2
27319,25554,Jayashree Patil,56,2,1,3,2
27320,25555,Ramesh Sheikh,31,1,1,5,1
27321,25556,Bhagya Naidu,68,5,1,2,2
27322,25556,Salman Nayak,35,5,1,2,1
27323,25557,Vijay Achar,22,9,2,3,1
27324,25558,Sheela Setty,13,3,1,3,2
27325,25559,Savitri Khan,27,3,2,1,2
27326,25560,Bhagya Pinto,28,2,2,3,2
27327,25561,Nandini Urs,57,7,2,2,2
27328,25562,Ashok Nayak,59,5,1,1,1
27329,25562,Ayesha Setty,46,3,1,1,2
27330,25563,Rekha Naidu,31,3,1,2,2
27331,25563,Sunita Jadhav,36,5,1,1,2
27332,25564,Savitri Fernandes,13,2,1,2,2
27333,25564,Pushpa Setty,47,2,1,3,2
27334,25565,Channabasappa Shetty,62,5,1,5,1
27335,25566,Joseph Jadhav,36,3,1,6,1
27336,25567,Zainab Hiremath,46,3,1,1,2
27337,25568,Fathima Urs,35,6,1,4,2
27338,25569,Ganesh Urs,34,5,2,5,1
27339,25570,Nagaveni Gowda,66,5,1,2,2
27340,25571,Umesh Desai,80,5,2,2,1
27341,25572,Vani Shetty,27,3,1,3,2
27342,25573,Ganesh Khan,57,3,1,1,1
27343,25574,Anand Pinto,54,2,2,5,1
27344,25575,Shivakumar Kulkarni,50,2,1,7,1
27345,25576,Vinay Bhandari,51,2,1,6,1
27346,25577,Anand Khan,28,6,1,4,1
27347,25578,Lakshmi Nayak,20,2,2,2,2
27348,25579,Imran Bhat,30,6,1,7,1
27349,25580,Sowmya Kumar,28,5,2,1,2
27350,25581,Pushpa Bhandari,26,1,1,7,2
27351,25581,Yusuf Shetty,30,6,1,4,1
27352,25582,John Hegde,24,8,1,3,1
27353,25582,Kavya Poojary,8,8,1,3,2
27354,25583,Ashok Reddy,68,10,1,3,1
27355,25584,Shwetha Sheikh,40,5,1,2,2
27356,25585,Lokesh Kulkarni,41,10,1,1,1
27357,25586,Ayesha Rao,28,5,7,5,2
27358,25587,Manjula Reddy,32,5,1,2,2
27359,25588,Yashoda Shetty,69,5,1,1,2
27360,25589,Arjun Pinto,38,2,1,1,1
27361,25590,Ayesha Jadhav,37,6,1,1,2
27362,25591,Naveen Fernandes,30,4,1,1,1
27363,25592,Ashok Bhat,62,2,2,2,1
27364,25593,Suresh Achar,46,5,1,2,1
27365,25594,Prakash Reddy,76,1,2,1,1
27366,25595,Ramesh Devaraj,34,1,1,2,1
27367,25596,Mary Prabhu,14,1,7,1,2
27368,25597,Sandeep Desai,17,2,1,2,1
27369,25598,Bhagya Naidu,43,7,1,2,2
27370,25599,Lokesh Hiremath,41,5,3,2,1
27371,25600,Rajesh Naik,53,4,7,4,1
27372,25601,Halappa Hegde,28,8,1,3,1
27373,25602,Santosh D'Souza,45,3,1,2,1
27374,25603,Sandeep Khan,18,3,2,2,1
27375,25604,Umesh Kamath,14,3,1,2,1
27376,25604,Roopa D'Souza,25,4,1,3,2
27377,25605,Shobha Naidu,33,7,1,1,2
27378,25606,Yusuf Patil,19,3,1,3,1
27379,25606,Sunita Naik,36,5,1,1,2
27380,25607,Rekha Iyer,29,2,1,2,2
27381,25608,Byrappa Bhat,46,5,1,3,1
27382,25609,Rekha Fernandes,38,8,1,2,2
27383,25610,Lakshmi Iyer,90,4,1,1,2
27384,25611,Deepa D'Souza,65,3,7,1,2
27385,25612,Lokesh Bhandari,35,2,7,1,1
27386,25613,Karan Pinto,10,6,7,3,1
27387,25614,Radha Pinto,51,5,1,2,2
27388,25614,Yogesh Nayak,24,5,1,2,1
27389,25615,Rekha Rao,37,3,1,1,2
27390,25616,Nandini Devaraj,36,3,1,5,2
27391,25617,Sandeep Kumar,95,10,7,2,1
27392,25617,Radha Sheikh,35,2,1,2,2
27393,25618,Lakshmi Nayak,34,1,1,2,2
27394,25619,Ganesh Khan,10,3,1,4,1
27395,25620,Nirmala Fernandes,21,7,2,2,2
27396,25621,Vijay Reddy,10,6,1,2,1
27397,25622,Fathima Setty,13,6,1,2,2
27398,25623,Shwetha Khan,23,2,1,5,2
27399,25624,Srinivas Reddy,23,9,1,2,1
27400,25625,Nirmala Devaraj,16,7,2,2,2
27401,25626,John Kulkarni,18,7,1,1,1
27402,25627,Rekha Naik,73,6,1,2,2
27403,25628,Puttaswamy Patil,26,1,1,1,1
27404,25629,Chandrashekar Hegde,45,1,1,5,1
27405,25630,Rekha Kulkarni,67,5,2,3,2
27406,25631,Naveen Kumar,41,1,1,2,1
27407,25632,Shobha Hegde,46,9,1,1,2
27408,25633,Puttaswamy Prabhu,10,2,1,1,1
27409,25634,Ramesh Bhandari,36,3,2,1,1
27410,25634,Nirmala Kulkarni,45,1,1,2,2
27411,25635,Lakshmi Naik,26,10,1,2,2
27412,25636,Umesh Iyer,16,3,2,1,1
27413,25637,Vani Khan,40,4,1,7,2
27414,25638,Jayashree Pinto,45,4,1,3,2
27415,25639,Nagaveni Khan,14,4,1,1,2
27416,25640,Pushpa Patil,20,7,1,3,2
27417,25641,Arjun Urs,33,3,1,2,1
27418,25642,Fathima Hegde,30,8,1,7,2
27419,25643,Raghavendra Patil,64,1,2,7,1
27420,25644,Nandini Hiremath,49,1,7,3,2
27421,25645,Krishna Gowda,90,1,1,5,1
27422,25646,Basavaraj Kulkarni,26,7,1,1,1
27423,25647,Muniraju Kamath,42,1,1,1,1
27424,25648,Arjun Prabhu,47,5,1,2,1
27425,25649,Vijay Urs,18,2,1,1,1
27426,25650,Sheela Reddy,33,1,7,3,2
27427,25650,Pushpa Hegde,44,2,1,6,2
27428,25651,Anthony Kulkarni,19,5,1,5,1
27429,25652,Salman Patil,44,7,1,6,1
27430,25653,Pushpa Achar,36,5,1,5,2
27431,25654,Radha Gowda,33,6,1,3,2
27432,25655,Vani Bhandari,21,2,1,3,2
27433,25656,Yashoda Kamath,76,7,1,5,2
27434,25657,Pallavi Kamath,47,9,2,3,2
27435,25658,Anitha Kamath,34,1,1,3,2
27436,25659,Yashoda Sheikh,21,6,2,3,2
27437,25660,John Bhat,26,5,1,3,1
27438,25661,Joseph Bhat,42,6,1,2,1
27439,25662,Manjula Gowda,69,6,1,1,2
27440,25662,Ayesha Kulkarni,36,6,1,3,2
27441,25663,Rekha Jadhav,57,10,1,3,2
27442,25663,Vijay Bhat,21,2,7,4,1
27443,25664,Shwetha Jadhav,48,3,2,4,2
27444,25665,Nirmala Naik,25,6,1,2,2
27445,25666,Kiran Devaraj,37,2,1,6,1
27446,25667,Kavya Bhandari,29,3,2,3,2
27447,25668,Umesh Reddy,73,2,1,1,1
27448,25669,Geetha Naidu,18,1,1,1,2
27449,25670,Nandini Fernandes,55,5,1,2,2
27450,25671,Mahesh Khan,26,2,7,7,1
27451,25672,Deepak Patil,44,3,1,6,1
27452,25673,Lakshmi Bhandari,41,3,1,4,2
27453,25674,Deepa Kamath,19,5,1,2,2
27454,25675,Manoj Devaraj,34,6,1,1,1
27455,25676,Savitri Poojary,47,5,1,1,2
27456,25677,Sowmya Reddy,59,3,2,2,2
27457,25678,Rekha Patil,18,1,1,7,2
27458,25679,Krishna Fernandes,41,8,1,3,1
27459,25680,Karan Kulkarni,32,3,1,3,1
27460,25681,Muniraju Naik,47,6,2,1,1
27461,25682,Pushpa Iyer,43,10,1,6,2
27462,25683,Deepa Iyer,62,1,1,2,2
27463,25684,Channabasappa Patil,8,10,1,2,1
27464,25685,Savitri Kulkarni,47,1,1,2,2
27465,25686,Geetha Patil,49,1,2,7,2
27466,25687,Muniraju Poojary,46,4,7,7,1
27467,25688,Muniraju Achar,49,2,1,1,1
27468,25689,Joseph Patil,32,3,1,2,1
27469,25690,Vani Patil,37,2,1,3,2
27470,25691,Kavya Jadhav,42,6,7,7,2
27471,25692,Lakshmi Sheikh,13,4,1,2,2
27472,25693,Vani Sheikh,32,2,2,6,2
27473,25693,Sowmya Kulkarni,45,1,7,2,2
27474,25694,Yusuf Nayak,57,11,2,3,1
27475,25695,Zainab Bhandari,27,1,1,1,2
27476,25696,Sandeep Poojary,23,7,1,1,1
27477,25697,Suresh Urs,65,2,2,2,1
27478,25698,Shivakumar Setty,16,1,1,3,1
27479,25699,Jayashree Khan,45,1,1,1,2
27480,25700,Shwetha Devaraj,30,1,1,5,2
27481,25701,Nirmala Achar,62,2,1,5,2
27482,25701,Manoj Bhandari,32,1,1,2,1
27483,25702,Puttaswamy Khan,15,1,7,2,1
27484,25703,Ashok Bhandari,63,3,2,1,1
27485,25704,Kavya Sheikh,13,4,2,3,2
27486,25705,Sowmya Hegde,37,7,1,2,2
27487,25706,Ratna D'Souza,41,5,1,4,2
27488,25707,Rekha Jadhav,44,6,1,3,2
27489,25708,Shobha Setty,12,1,2,4,2
27490,25709,Rekha Prabhu,66,7,1,3,2
27491,25710,Mahesh Iyer,17,6,1,3,1
27492,25711,Ratna Achar,13,4,1,1,2
27493,25712,Sunita Urs,40,2,1,2,2
27494,25713,Imran Bhandari,21,1,1,2,1
27495,25714,Joseph Khan,51,5,3,1,1
27496,25715,Anitha Naidu,16,3,1,3,2
27497,25716,Ramesh Sheikh,18,4,1,1,1
27498,25717,Yusuf Hegde,38,2,1,2,1
27499,25718,Abdul D'Souza,47,6,1,1,1
27500,25719,Rajesh Pinto,65,2,2,2,1
27501,25720,Lakshmi Hiremath,58,2,1,2,2
27502,25721,Srinivas Bhat,35,6,7,5,1
27503,25722,Basavaraj Devaraj,60,1,1,7,1
27504,25722,Imran Achar,47,7,1,1,1
27505,25723,Ratna Iyer,31,3,1,3,2
27506,25724,Anand Iyer,95,5,1,2,1
27507,25725,John Achar,28,3,1,6,1
27508,25726,Shwetha Bhandari,51,2,1,2,2
27509,25727,Ratna Patil,33,2,7,5,2
27510,25728,Ratna Reddy,36,2,5,1,2
27511,25729,Rekha Urs,34,4,1,5,2
27512,25730,Rekha Devaraj,36,5,1,1,2
27513,25731,Jayashree Reddy,51,6,1,1,2
27514,25732,Naveen Hiremath,42,5,1,2,1
27515,25733,Savitri Achar,29,5,1,1,2
27516,25733,Nagaveni Achar,55,4,1,3,2
27517,25734,Kamala Iyer,39,2,1,5,2
27518,25735,Manoj Bhat,18,1,1,2,1
27519,25735,Vani Kumar,30,8,7,6,2
27520,25736,Yashoda Kamath,57,7,1,3,2
27521,25737,Sowmya Kumar,44,1,1,2,2
27522,25738,Sheela Bhandari,42,3,2,3,2
27523,25739,Kamala Patil,17,3,1,2,2
27524,25740,Manjunath Khan,29,1,1,2,1
27525,25741,Nandini Devaraj,54,2,2,7,2
27526,25742,Pradeep Devaraj,52,4,2,1,1
27527,25743,Ratna Rao,29,1,1,6,2
27528,25744,Sheela Jadhav,53,2,1,2,2
27529,25745,Roopa Poojary,25,1,1,3,2
27530,25746,Channabasappa Reddy,32,4,2,2,1
27531,25747,Naveen Devaraj,33,8,2,1,1
27532,25748,Imran Prabhu,59,3,7,3,1
27533,25749,Ayesha Shetty,34,1,1,1,2
27534,25750,Bhagya Hiremath,30,9,1,1,2
27535,25751,Vijay Kulkarni,18,5,7,1,1
27536,25752,Nagaveni Setty,95,3,1,2,2
27537,25753,Kiran Bhat,28,5,1,3,1
27538,25754,Imran Jadhav,40,9,1,2,1
27539,25755,Basavaraj Gowda,49,4,1,2,1
27540,25756,Mary Kulkarni,47,2,7,4,2
27541,25757,Santosh Poojary,54,6,1,2,1
27542,25758,Imran Achar,95,5,1,2,1
27543,25759,Savitri Iyer,41,2,1,6,2
27544,25760,Radha Poojary,12,8,7,2,2
27545,25761,Zainab Urs,30,2,1,5,2
27546,25762,Halappa Reddy,17,8,1,7,1
27547,25763,Lakshmi Jadhav,34,1,1,3,2
27548,25764,Nagaveni Reddy,24,6,1,6,2
27549,25765,Sowmya Iyer,57,4,1,2,2
27550,25766,Gopal Reddy,45,5,1,1,1
27551,25767,Pradeep Fernandes,61,3,2,3,1
27552,25768,Rajesh Sheikh,54,6,1,6,1
27553,25769,Geetha Pinto,54,8,1,6,2
27554,25769,Kiran Devaraj,28,5,1,3,1
27555,25770,Mary Shetty,11,5,1,4,2
27556,25771,Kavya Naidu,42,7,7,5,2
27557,25772,Nirmala Pinto,32,7,2,1,2
27558,25772,Yogesh Setty,34,6,1,1,1
27559,25773,Vinay Gowda,41,2,1,6,1
27560,25774,Mary Hegde,26,6,1,7,2
27561,25775,Basavaraj Sheikh,48,7,1,1,1
27562,25776,Mahesh Jadhav,34,7,1,2,1
27563,25777,Geetha Urs,20,2,1,3,2
27564,25778,Savitri Patil,52,2,1,5,2
27565,25779,Kavya Reddy,34,2,2,1,2
27566,25780,Abdul Desai,33,1,3,1,1
27567,25781,Rekha Urs,25,2,1,2,2
27568,25782,Ganesh Prabhu,67,5,1,3,1
27569,25783,Channabasappa D'Souza,30,7,7,1,1
27570,25784,Abdul Achar,30,4,1,5,1
27571,25785,Sowmya Jadhav,22,7,1,2,2
27572,25786,Kiran Khan,25,3,1,4,1
27573,25787,Naveen Sheikh,38,10,1,1,1
27574,25788,Channabasappa Naik,42,1,1,1,1
