AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
38321,28237,Nirmala Hegde,30,F,A2
38322,28237,Yashoda Desai,39,F,A3
38323,28237,Gopal Desai,30,M,A4
38324,28237,Zainab Hegde,29,F,A5
38325,28238,Salman Naik,27,M,A1
38326,28238,Ayesha Reddy,36,F,A2
38327,28238,Naveen Prabhu,81,M,A3
38328,28239,Rekha Devaraj,26,F,A1
38329,28240,Deepa Setty,39,F,A1
38330,28240,Shwetha Bhat,29,F,A2
38331,28241,Shwetha Naik,25,F,A1
38332,28242,Pradeep Bhat,33,M,A1
38333,28243,Suresh Poojary,26,M,A1
38334,28243,Nagaveni Bhat,26,F,A2
38335,28244,Ibrahim Reddy,34,M,A1
38336,28246,Yusuf Poojary,31,M,A1
38337,28247,Ramesh Gowda,18,M,A1
38338,28248,Savitri Poojary,32,F,A1
38339,28248,Harish Poojary,16,M,A2
38340,28249,Zainab Achar,30,F,A1
38341,28250,Anthony Gowda,56,M,A1
38342,28252,Umesh Kamath,23,M,A1
38343,28253,Salman D'Souza,33,M,A1
38344,28254,Anitha Naidu,26,F,A1
38345,28254,Yogesh Achar,41,M,A2
38346,28254,Anthony Shetty,94,M,A3
38347,28254,Deepak Naidu,68,M,A4
38348,28255,Sheela Bhandari,28,F,A1
38349,28255,Ashok Fernandes,31,M,A2
38350,28255,Channabasappa D'Souza,23,M,A3
38351,28256,Deepa Hegde,24,F,A1
38352,28256,Sunita Patil,28,F,A2
38353,28257,Xavier Reddy,30,M,A1
38354,28257,Dinesh D'Souza,33,M,A2
38355,28258,Arjun D'Souza,22,M,A1
38356,28259,Santosh Poojary,41,M,A1
38357,28259,Prakash Kulkarni,63,M,A2
38358,28260,Jayashree Bhat,26,F,A1
38359,28261,Byrappa Bhat,63,M,A1
38360,28262,Imran Nayak,45,M,A1
38361,28263,Byrappa Jadhav,13,M,A1
38362,28264,Lakshmi Fernandes,19,F,A1
38363,28264,Karan Reddy,38,M,A2
38364,28266,Lokesh Kumar,20,M,A1
38365,28267,Rekha Patil,29,F,A1
38366,28267,Sheela Devaraj,18,F,A2
38367,28268,Lakshmi Hiremath,35,F,A1
38368,28268,Deepa Naidu,44,F,A2
38369,28270,Halappa Kamath,56,M,A1
38370,28271,Geetha Hiremath,38,F,A1
38371,28272,Raghavendra Kumar,50,M,A1
38372,28273,Kamala Naik,34,F,A1
38373,28274,Sowmya Gowda,30,F,A1
38374,28275,Krishna Jadhav,23,M,A1
38375,28276,Jayashree Urs,20,F,A1
38376,28277,Shobha Kulkarni,25,F,A1
38377,28280,Nirmala Fernandes,38,F,A1
38378,28280,Jayashree Bhandari,22,F,A2
38379,28280,Lakshmi Kamath,18,F,A3
38380,28281,Pallavi Kumar,32,F,A1
38381,28282,Prakash Hegde,34,M,A1
38382,28283,Nagaveni Khan,22,F,A1
38383,28284,Bhagya Reddy,32,F,A1
38384,28284,Zainab Reddy,34,F,A2
38385,28284,Mary Sheikh,26,F,A3
38386,28284,Nandini Kulkarni,31,F,A4
38387,28285,Sowmya Jadhav,40,F,A1
38388,28287,Ibrahim Desai,19,M,A1
38389,28288,Anitha Achar,40,F,A1
38390,28289,Nagaveni Iyer,17,F,A1
38391,28289,Savitri Hiremath,26,F,A2
38392,28290,Ashok Patil,30,M,A1
38393,28291,Kavya Reddy,32,F,A1
38394,28291,Shobha Naidu,48,F,A2
38395,28292,Shwetha Devaraj,74,F,A1
38396,28292,Umesh Hegde,17,M,A2
38397,28292,Sandeep Fernandes,29,M,A3
38398,28293,Pushpa Kumar,34,F,A1
38399,28294,Nirmala Patil,16,F,A1
38400,28295,Shwetha Patil,40,F,A1
38401,28296,Dinesh Urs,33,M,A1
38402,28296,Mahesh Reddy,70,M,A2
38403,28297,Yusuf Bhandari,66,M,A1
38404,28298,Puttaswamy Iyer,59,M,A1
38405,28298,Muniraju Naidu,67,M,A2
38406,28299,Ayesha Bhandari,23,F,A1
38407,28299,Manoj Prabhu,34,M,A2
38408,28299,Shivakumar Jadhav,35,M,A3
38409,28300,Puttaswamy Prabhu,24,M,A1
38410,28302,Ratna Reddy,42,F,A1
38411,28303,Vani Devaraj,31,F,A1
38412,28304,Puttaswamy Sheikh,33,M,A1
38413,28304,Fathima Poojary,32,F,A2
38414,28306,Rekha Poojary,32,F,A1
38415,28306,Vinay Iyer,26,M,A2
38416,28307,Ganesh Bhandari,30,M,A1
38417,28308,Naveen Kamath,22,M,A1
38418,28309,Kiran Poojary,31,M,A1
38419,28310,Karan Desai,17,M,A1
38420,28311,Lakshmi Kamath,29,F,A1
38421,28312,Fathima D'Souza,27,F,A1
38422,28313,Nagaraj Setty,81,M,A1
38423,28313,Kiran Reddy,27,M,A2
38424,28314,Zainab Hiremath,47,F,A1
38425,28314,Ramesh Reddy,66,M,A2
38426,28315,Anthony Kumar,23,M,A1
38427,28315,Bhagya Poojary,67,F,A2
38428,28316,Srinivas Patil,22,M,A1
38429,28317,Abdul Reddy,37,M,A1
38430,28317,Santosh Poojary,65,M,A2
38431,28318,Manjunath Nayak,27,M,A1
38432,28319,Manjula Rao,32,F,A1
38433,28320,Radha Hegde,53,F,A1
38434,28321,Sandeep Kulkarni,38,M,A1
38435,28322,Gopal Poojary,33,M,A1
38436,28322,Mary Naik,30,F,A2
38437,28323,Savitri Shetty,33,F,A1
38438,28324,Basavaraj Sheikh,19,M,A1
38439,28324,Bhagya Bhandari,36,F,A2
38440,28325,Yusuf Jadhav,11,M,A1
38441,28325,Jayashree Iyer,15,F,A2
38442,28326,Dinesh Hegde,54,M,A1
38443,28326,Ratna Shetty,9,F,A2
38444,28327,Suresh Hiremath,39,M,A1
38445,28328,Girish Bhandari,29,M,A1
38446,28329,Manjula Kulkarni,39,F,A1
38447,28330,Yusuf Fernandes,61,M,A1
38448,28331,Yashoda Achar,24,F,A1
38449,28331,Ratna Prabhu,38,F,A2
38450,28331,Geetha Poojary,36,F,A3
38451,28333,Girish Kulkarni,12,M,A1
38452,28333,Karan Prabhu,40,M,A2
38453,28334,Ratna Iyer,17,F,A1
38454,28334,Fathima Gowda,33,F,A2
38455,28335,Channabasappa Bhandari,21,M,A1
38456,28336,Yusuf Patil,20,M,A1
38457,28337,Mahesh Naidu,18,M,A1
38458,28338,Channabasappa Devaraj,41,M,A1
38459,28338,Naveen Prabhu,10,M,A2
38460,28339,Rekha Achar,37,F,A1
38461,28340,Nandini Bhandari,32,F,A1
38462,28341,Ratna Sheikh,36,F,A1
38463,28341,Lokesh Poojary,39,M,A2
38464,28342,Bhagya Kumar,26,F,A1
38465,28343,Sowmya Naik,33,F,A1
38466,28344,Chandrashekar Prabhu,27,M,A1
38467,28344,Arjun Gowda,67,M,A2
38468,28345,Halappa Khan,30,M,A1
38469,28346,Geetha Fernandes,47,F,A1
38470,28347,Shobha Nayak,17,F,A1
38471,28347,Sheela Nayak,18,F,A2
38472,28348,Lakshmi Achar,35,F,A1
38473,28348,Ganesh Prabhu,39,M,A2
38474,28348,Girish Shetty,57,M,A3
38475,28349,Muniraju Naik,21,M,A1
38476,28350,Fathima Poojary,40,F,A1
38477,28352,Roopa Kumar,18,F,A1
38478,28352,Salman Hiremath,31,M,A2
38479,28353,Bhagya Kulkarni,35,F,A1
38480,28354,Channabasappa Poojary,17,M,A1
38481,28355,Shobha Fernandes,19,F,A1
38482,28355,Shwetha Jadhav,23,F,A2
38483,28356,Arjun Urs,49,M,A1
38484,28357,Manjula Setty,20,F,A1
38485,28359,Abdul Setty,16,M,A1
38486,28360,Pushpa D'Souza,37,F,A1
38487,28360,Manjula Naik,33,F,A2
38488,28360,Sheela Bhat,31,F,A3
38489,28361,Jayashree Prabhu,36,F,A1
38490,28361,Halappa Desai,39,M,A2
38491,28362,Mary Naik,27,F,A1
38492,28367,Deepak Shetty,23,M,A1
38493,28367,Nirmala Desai,19,F,A2
38494,28368,Sunita Achar,73,F,A1
38495,28369,Pradeep Naik,31,M,A1
38496,28370,Kavya Shetty,20,F,A1
38497,28372,Srinivas Devaraj,39,M,A1
38498,28373,Yashoda Rao,26,F,A1
38499,28374,Anthony Patil,28,M,A1
38500,28375,Radha Iyer,21,F,A1
38501,28375,Zainab Bhandari,37,T,A2
38502,28376,Joseph Devaraj,36,M,A1
38503,28376,Krishna Jadhav,19,M,A2
38504,28377,Shwetha Iyer,37,F,A1
38505,28378,Jayashree Nayak,89,F,A1
38506,28378,Ratna Shetty,52,F,A2
38507,28379,Nirmala Kulkarni,31,F,A1
38508,28380,Roopa Urs,39,F,A1
38509,28381,Kavya Iyer,36,F,A1
38510,28382,Karan Desai,54,M,A1
38511,28382,Sheela Naik,27,F,A2
38512,28382,Anand Achar,26,M,A3
38513,28383,Ayesha Shetty,53,F,A1
38514,28385,Lokesh Bhandari,35,M,A1
38515,28385,Kavya Poojary,33,F,A2
38516,28386,Shwetha Devaraj,36,F,A1
38517,28388,Kamala Rao,16,F,A1
38518,28389,Jayashree Kamath,36,F,A1
38519,28391,Umesh Khan,23,M,A1
38520,28391,Nirmala Desai,19,F,A2
38521,28392,Manjula Kamath,28,F,A1
38522,28393,Pallavi Sheikh,47,F,A1
38523,28394,Muniraju Kulkarni,16,M,A1
38524,28394,Dinesh Kulkarni,25,M,A2
38525,28395,Ganesh Patil,26,M,A1
38526,28396,Sowmya Setty,63,F,A1
38527,28397,Puttaswamy Rao,37,M,A1
38528,28398,Lakshmi Poojary,25,F,A1
38529,28399,Ayesha Urs,38,F,A1
38530,28399,Ibrahim Bhandari,42,M,A2
38531,28400,Kavya Poojary,34,F,A1
38532,28401,Byrappa Setty,58,M,A1
38533,28401,Sheela Kulkarni,77,F,A2
38534,28402,John Kumar,29,M,A1
38535,28403,Deepa Rao,41,F,A1
38536,28403,Ayesha Khan,23,F,A2
38537,28403,Deepak D'Souza,45,M,A3
38538,28403,Anthony Bhandari,41,M,A4
38539,28404,Karan Kulkarni,30,M,A1
38540,28405,Jayashree Desai,49,F,A1
38541,28406,Shivakumar Devaraj,40,M,A1
38542,28407,Ayesha Gowda,57,F,A1
38543,28408,Vinay Bhandari,18,M,A1
38544,28409,Sandeep Hegde,55,M,A1
38545,28409,Mary Setty,50,F,A2
38546,28410,Shwetha Reddy,27,F,A1
38547,28410,Yashoda Desai,35,F,A2
38548,28412,Nirmala Shetty,37,F,A1
38549,28413,Santosh Iyer,95,M,A1
38550,28414,Jayashree Pinto,31,F,A1
38551,28414,Umesh Urs,35,M,A2
38552,28415,Rekha Shetty,38,F,A1
38553,28415,Anand Fernandes,24,M,A2
38554,28415,Deepa Hegde,26,F,A3
38555,28416,Vani Naidu,40,F,A1
38556,28417,Karan Kulkarni,26,M,A1
38557,28418,Dinesh Fernandes,52,M,A1
38558,28418,Pallavi Reddy,24,F,A2
38559,28420,Yashoda Fernandes,43,F,A1
38560,28420,Santosh Sheikh,7,M,A2
38561,28421,Manjula Hegde,29,F,A1
38562,28422,Mary Hegde,25,F,A1
38563,28422,Kavya Gowda,32,F,A2
38564,28423,Vijay Jadhav,16,M,A1
38565,28424,Krishna Sheikh,61,M,A1
38566,28424,Girish Prabhu,38,M,A2
38567,28425,Sheela Hegde,33,F,A1
38568,28425,Jayashree Jadhav,53,F,A2
38569,28426,Vijay Rao,40,M,A1
38570,28427,Lokesh Khan,26,M,A1
38571,28429,Nagaveni Kulkarni,28,F,A1
38572,28429,Deepa Desai,11,F,A2
38573,28430,Nirmala Jadhav,25,F,A1
38574,28431,Muniraju Poojary,32,M,A1
38575,28431,Bhagya Kumar,25,F,A2
38576,28432,Gopal Iyer,33,M,A1
38577,28432,Nirmala Bhandari,18,F,A2
38578,28433,Sandeep Devaraj,24,M,A1
38579,28434,Kavya Fernandes,38,F,A1
38580,28434,Shivakumar Kumar,33,M,A2
38581,28435,Fathima Kumar,30,F,A1
38582,28436,Sandeep Nayak,59,M,A1
38583,28436,Radha Achar,26,F,A2
38584,28436,Channabasappa Urs,4,M,A3
38585,28437,Deepak Setty,40,M,A1
38586,28438,Karan Patil,21,M,A1
38587,28438,Ibrahim Pinto,32,M,A2
38588,28439,Abdul Rao,44,M,A1
38589,28439,Karan D'Souza,22,M,A2
38590,28439,Deepak Nayak,24,M,A3
38591,28439,Shwetha Kamath,23,F,A4
38592,28440,John Reddy,70,M,A1
38593,28440,Vani Gowda,37,F,A2
38594,28441,Girish Gowda,30,M,A1
38595,28442,Vani Devaraj,31,F,A1
38596,28443,Anand Setty,35,M,A1
38597,28444,Naveen Prabhu,41,M,A1
38598,28444,Kamala Prabhu,64,F,A2
38599,28445,Nagaraj Khan,22,M,A1
38600,28446,Yogesh Iyer,37,M,A1
38601,28447,Harish Reddy,15,M,A1
38602,28447,Krishna Setty,20,M,A2
38603,28448,Rekha Hiremath,27,F,A1
38604,28449,Lakshmi Pinto,26,F,A1
38605,28450,Jayashree Naik,25,F,A1
38606,28450,Halappa D'Souza,24,M,A2
38607,28451,Ganesh Shetty,40,M,A1
38608,28452,Mahesh Nayak,20,M,A1
38609,28453,Nagaveni Kamath,49,F,A1
38610,28453,Channabasappa Naik,38,M,A2
38611,28455,Anitha Kumar,17,F,A1
38612,28455,Deepa Sheikh,22,F,A2
38613,28455,Prakash Devaraj,23,M,A3
38614,28456,Muniraju Naidu,33,M,A1
38615,28456,Savitri Rao,69,F,A2
38616,28457,Savitri Naik,7,F,A1
38617,28457,Deepak Kamath,9,M,A2
38618,28457,Bhagya Reddy,63,F,A3
38619,28458,Santosh Rao,45,M,A1
38620,28459,Lakshmi Nayak,32,F,A1
38621,28459,Nirmala Devaraj,17,F,A2
38622,28459,Mary Khan,35,F,A3
38623,28460,Raghavendra Achar,18,M,A1
38624,28462,Nandini Reddy,37,F,A1
38625,28463,Radha Desai,48,F,A1
38626,28464,Harish Desai,22,M,A1
38627,28464,Rekha Urs,34,F,A2
38628,28465,Shwetha Kumar,40,F,A1
38629,28466,Channabasappa Kumar,34,M,A1
38630,28467,Srinivas Reddy,26,M,A1
38631,28468,Mary Kulkarni,23,F,A1
38632,28468,Vani Khan,34,F,A2
38633,28469,Channabasappa Nayak,28,M,A1
38634,28470,Zainab Desai,31,F,A1
38635,28470,Krishna Nayak,37,M,A2
38636,28471,Bhagya Khan,51,F,A1
38637,28471,Fathima Shetty,37,F,A2
38638,28472,Umesh Khan,40,M,A1
38639,28473,Jayashree D'Souza,32,F,A1
38640,28473,Prakash Hiremath,11,M,A2
38641,28473,Radha Bhandari,52,F,A3
38642,28474,Jayashree Desai,16,F,A1
38643,28474,Harish Achar,25,M,A2
38644,28475,Pradeep Khan,37,M,A1
38645,28475,Imran Reddy,95,M,A2
38646,28476,Pallavi Setty,38,F,A1
38647,28476,Santosh Reddy,43,M,A2
38648,28476,Nirmala Kamath,41,F,A3
38649,28476,Shwetha Naidu,62,F,A4
38650,28477,Sowmya Patil,18,F,A1
38651,28478,Xavier Fernandes,37,M,A1
38652,28479,Manoj Iyer,21,M,A1
38653,28480,Shobha Bhandari,19,F,A1
38654,28482,Sowmya Patil,34,F,A1
38655,28482,Jayashree Reddy,30,F,A2
38656,28483,Shobha Naik,17,F,A1
38657,28484,Sowmya Kulkarni,38,F,A1
38658,28485,Ratna Devaraj,43,F,A1
38659,28486,Jayashree Naik,20,F,A1
38660,28487,Halappa Naik,21,M,A1
38661,28489,Savitri Hiremath,63,F,A1
38662,28490,Ramesh Jadhav,49,M,A1
38663,28491,Deepak Reddy,28,M,A1
38664,28492,Shwetha Reddy,22,F,A1
38665,28493,Shobha Kulkarni,33,F,A1
38666,28493,Pushpa Gowda,22,F,A2
38667,28494,Kavya Setty,20,F,A1
38668,28494,Sheela Pinto,70,F,A2
38669,28494,Basavaraj Gowda,55,M,A3
38670,28495,Arjun Naik,11,M,A1
38671,28495,Yashoda Prabhu,46,F,A2
38672,28496,Sheela Hegde,39,F,A1
38673,28496,Sandeep D'Souza,37,M,A2
38674,28496,Savitri Prabhu,18,F,A3
38675,28497,Prakash Fernandes,40,M,A1
38676,28498,Anthony Patil,27,M,A1
38677,28498,Nandini Devaraj,29,F,A2
38678,28499,Santosh Hegde,14,M,A1
38679,28500,Halappa Urs,39,M,A1
38680,28501,Pallavi D'Souza,44,F,A1
38681,28501,Chandrashekar D'Souza,29,M,A2
38682,28503,Savitri Sheikh,72,F,A1
38683,28504,Sowmya Kumar,36,F,A1
38684,28505,Byrappa Khan,73,M,A1
38685,28507,Kamala Reddy,25,F,A1
38686,28507,Ayesha Urs,46,F,A2
38687,28508,Manjula Naik,41,F,A1
38688,28508,Nirmala Gowda,22,F,A2
38689,28508,Kamala Reddy,18,F,A3
38690,28509,Basavaraj Hiremath,68,M,A1
38691,28509,Sowmya Iyer,37,F,A2
38692,28510,Nagaveni Desai,35,F,A1
38693,28510,Ratna Jadhav,24,F,A2
38694,28510,Ganesh Hiremath,25,M,A3
38695,28511,Abdul Naik,45,M,A1
38696,28511,Bhagya Hegde,50,F,A2
38697,28511,Basavaraj Prabhu,22,M,A3
38698,28511,Vinay Pinto,33,M,A4
38699,28512,Shwetha Desai,22,F,A1
38700,28512,Manjula Rao,32,F,A2
38701,28513,Byrappa Kulkarni,24,M,A1
38702,28514,Zainab Reddy,64,F,A1
38703,28515,Pushpa Devaraj,17,F,A1
38704,28516,Shwetha Nayak,18,F,A1
38705,28516,Abdul Pinto,31,M,A2
38706,28519,Ravi Hegde,11,M,A1
38707,28520,Mary Achar,42,F,A1
38708,28520,Bhagya Jadhav,39,F,A2
38709,28520,Zainab Prabhu,49,F,A3
38710,28520,Savitri Fernandes,92,F,A4
38711,28521,Radha Pinto,58,F,A1
38712,28522,Kiran Reddy,35,M,A1
38713,28522,Ganesh Desai,22,M,A2
38714,28523,Halappa Setty,34,M,A1
38715,28523,Nirmala Kulkarni,35,F,A2
38716,28523,Mahesh Poojary,38,M,A3
38717,28524,Ratna Prabhu,54,F,A1
38718,28525,Salman Naidu,39,M,A1
38719,28525,Zainab Patil,31,F,A2
38720,28527,Shobha Achar,21,F,A1
38721,28528,Suresh Bhat,70,M,A1
38722,28529,Zainab Fernandes,32,F,A1
38723,28530,Pushpa Sheikh,11,F,A1
38724,28531,Vijay Hegde,34,M,A1
38725,28531,Kamala Reddy,24,F,A2
38726,28531,Salman Naidu,40,M,A3
38727,28532,Pushpa Khan,24,F,A1
38728,28532,Umesh Urs,40,M,A2
38729,28533,Deepa Patil,35,F,A1
38730,28533,Ratna Hegde,11,F,A2
38731,28534,Muniraju Prabhu,26,M,A1
38732,28534,Chandrashekar Naidu,43,M,A2
38733,28535,Ayesha Sheikh,17,F,A1
38734,28535,Bhagya Nayak,33,F,A2
38735,28535,Manjunath Hiremath,34,M,A3
38736,28536,Xavier Gowda,32,M,A1
38737,28537,Basavaraj Patil,32,M,A1
38738,28538,Nandini Pinto,27,F,A1
38739,28538,Nagaraj Bhandari,31,M,A2
38740,28539,Dinesh Sheikh,17,M,A1
38741,28539,Nandini Bhandari,38,F,A2
38742,28541,Ayesha Prabhu,24,F,A1
38743,28541,Deepak Jadhav,19,M,A2
38744,28542,Gopal Naidu,36,M,A1
38745,28543,Yogesh Naik,45,M,A1
38746,28544,Geetha D'Souza,24,F,A1
38747,28544,Naveen Urs,27,M,A2
38748,28545,Kiran Desai,21,M,A1
38749,28546,Nagaraj Reddy,27,M,A1
38750,28546,Harish Reddy,34,M,A2
38751,28547,Prakash Iyer,21,M,A1
38752,28548,Kamala Hegde,64,F,A1
38753,28549,Bhagya Bhandari,35,F,A1
38754,28549,Kavya Iyer,26,F,A2
38755,28551,Kavya Iyer,18,F,A1
38756,28552,Yogesh Naidu,36,M,A1
38757,28553,Srinivas Naik,39,M,A1
38758,28553,Ratna Desai,20,F,A2
38759,28553,Vani Sheikh,38,F,A3
38760,28554,Nagaraj Naidu,37,M,A1
38761,28555,Salman Shetty,21,M,A1
38762,28555,Lokesh Patil,32,M,A2
38763,28555,Fathima Hegde,39,F,A3
38764,28556,Dinesh Setty,10,M,A1
38765,28557,Joseph Gowda,18,M,A1
38766,28557,Abdul Kulkarni,32,M,A2
38767,28558,Halappa Kumar,38,M,A1
38768,28558,Vijay Bhat,19,M,A2
38769,28560,Vani Patil,19,F,A1
38770,28560,Shwetha Bhandari,32,F,A2
38771,28561,Umesh Jadhav,40,M,A1
38772,28562,Kavya Prabhu,30,F,A1
38773,28562,Yusuf Reddy,33,M,A2
38774,28562,Lakshmi Achar,31,F,A3
38775,28562,Xavier Kumar,23,M,A4
38776,28562,Zainab Sheikh,36,F,A5
38777,28563,Harish Shetty,19,M,A1
38778,28563,Joseph Gowda,38,M,A2
38779,28565,Rajesh Fernandes,25,M,A1
38780,28565,Abdul Devaraj,48,M,A2
38781,28566,Deepa Iyer,16,F,A1
38782,28567,Santosh Reddy,18,M,A1
38783,28568,Sandeep Hegde,21,M,A1
38784,28571,Ravi Reddy,12,M,A1
38785,28571,Halappa Reddy,7,M,A2
38786,28571,Savitri Kumar,40,F,A3
38787,28571,Raghavendra Prabhu,64,M,A4
38788,28572,Harish Poojary,11,M,A1
38789,28573,Zainab Fernandes,26,F,A1
38790,28574,Nandini Setty,29,F,A1
38791,28574,Ratna Sheikh,30,F,A2
38792,28575,Shobha Kamath,39,F,A1
38793,28577,Manjunath Achar,72,M,A1
38794,28577,Byrappa Kumar,43,M,A2
38795,28578,Dinesh Jadhav,31,M,A1
38796,28578,Ayesha Fernandes,22,F,A2
38797,28579,Pushpa Rao,26,F,A1
38798,28580,Anthony Fernandes,32,M,A1
38799,28580,Sandeep Hegde,34,M,A2
38800,28581,Rekha Sheikh,34,F,A1
38801,28581,Shobha Desai,26,F,A2
38802,28582,Imran Hiremath,62,M,A1
38803,28584,Zainab Jadhav,82,F,A1
38804,28585,Mary Devaraj,39,F,A1
38805,28586,Sandeep Shetty,90,M,A1
38806,28587,Shivakumar Kumar,50,M,A1
38807,28587,Radha Poojary,30,F,A2
38808,28589,Kavya Hegde,33,F,A1
38809,28589,Yusuf Kulkarni,32,M,A2
38810,28589,Mahesh Nayak,25,M,A3
38811,28589,Roopa Desai,35,F,A4
38812,28590,Anitha Bhandari,33,F,A1
38813,28591,Zainab Shetty,34,F,A1
38814,28591,Nirmala Kumar,27,F,A2
38815,28591,Ibrahim Devaraj,40,M,A3
38816,28592,Manjula Devaraj,78,F,A1
38817,28593,Girish Shetty,32,M,A1
38818,28593,Channabasappa Reddy,33,M,A2
38819,28593,Umesh Hiremath,40,M,A3
38820,28593,Bhagya Sheikh,35,F,A4
38821,28594,Shobha Kamath,61,F,A1
38822,28595,Karan Rao,41,M,A1
38823,28595,Anthony Devaraj,66,M,A2
38824,28596,Kiran Patil,27,M,A1
38825,28596,Xavier Urs,22,M,A2
38826,28596,Savitri Desai,38,F,A3
38827,28596,Geetha Kumar,17,F,A4
38828,28597,Ravi Khan,34,M,A1
38829,28599,Abdul Shetty,24,M,A1
38830,28600,Rekha Naik,50,F,A1
38831,28601,Joseph Patil,37,M,A1
38832,28601,Vinay Reddy,34,M,A2
38833,28602,Arjun Naik,31,M,A1
38834,28603,Pradeep Setty,73,M,A1
38835,28604,Abdul Bhandari,27,M,A1
38836,28604,Manoj Hiremath,20,M,A2
38837,28605,Fathima Patil,31,F,A1
38838,28605,Geetha Poojary,27,F,A2
38839,28606,Joseph Poojary,20,M,A1
38840,28607,Shwetha Kamath,21,F,A1
38841,28607,Basavaraj Rao,81,M,A2
38842,28608,Ramesh Devaraj,95,M,A1
38843,28608,Salman Sheikh,75,M,A2
38844,28609,Lokesh Nayak,39,M,A1
38845,28609,Savitri Naik,28,F,A2
38846,28609,Yogesh Naidu,35,M,A3
38847,28610,Umesh Prabhu,61,M,A1
38848,28611,Rekha Naik,40,F,A1
38849,28612,Krishna Kamath,33,M,A1
38850,28613,Rajesh Fernandes,23,M,A1
38851,28613,Channabasappa Kamath,32,M,A2
38852,28613,Jayashree Devaraj,31,F,A3
38853,28614,Imran Hegde,34,M,A1
38854,28614,Nagaraj Jadhav,28,M,A2
38855,28615,Arjun Urs,36,M,A1
38856,28616,Halappa Sheikh,69,M,A1
38857,28617,Vijay Poojary,22,M,A1
38858,28617,Kavya Achar,82,F,A2
38859,28617,Ibrahim Poojary,41,M,A3
38860,28617,Anand Poojary,67,M,A4
38861,28619,Vijay Naik,26,M,A1
38862,28619,Umesh Devaraj,39,M,A2
38863,28620,Bhagya Gowda,9,F,A1
38864,28620,Manjula Bhat,33,F,A2
38865,28621,Muniraju Urs,48,M,A1
38866,28621,Chandrashekar Poojary,38,M,A2
38867,28622,Ayesha Devaraj,29,F,A1
38868,28622,Pradeep Naidu,71,M,A2
38869,28623,Yusuf Bhandari,34,M,A1
38870,28623,Naveen Desai,27,M,A2
38871,28623,Deepa Devaraj,24,F,A3
38872,28623,Nandini Prabhu,18,F,A4
38873,28624,Fathima Iyer,30,F,A1
38874,28625,Deepa Rao,33,F,A1
38875,28627,Ratna Reddy,29,F,A1
38876,28628,Halappa Hegde,89,M,A1
38877,28629,Anitha Fernandes,34,F,A1
38878,28629,Vijay Rao,30,M,A2
38879,28630,Arjun Kamath,25,M,A1
38880,28632,Sunita Shetty,19,F,A1
38881,28632,Nirmala Jadhav,38,F,A2
38882,28632,Sandeep Kumar,40,M,A3
38883,28633,Kamala Naik,30,F,A1
38884,28634,Karan D'Souza,40,M,A1
38885,28635,Kamala Naik,21,F,A1
38886,28636,Fathima Naidu,72,F,A1
38887,28639,Manjunath Kulkarni,39,M,A1
38888,28641,Manjula Patil,35,F,A1
38889,28642,Zainab Patil,34,F,A1
38890,28642,Karan Poojary,27,M,A2
38891,28643,Nandini Setty,29,F,A1
38892,28644,Suresh Naik,47,M,A1
38893,28644,Fathima Reddy,33,F,A2
38894,28644,Manjunath Kamath,25,M,A3
38895,28645,Geetha Hegde,26,F,A1
38896,28645,Ayesha Patil,32,F,A2
38897,28646,Manjunath Urs,21,M,A1
38898,28646,Kavya Hegde,27,F,A2
38899,28646,Zainab Bhat,22,F,A3
38900,28646,Abdul Naidu,26,M,A4
38901,28647,Kavya Patil,31,F,A1
38902,28647,Deepak Reddy,22,M,A2
38903,28648,Raghavendra Bhat,16,M,A1
38904,28649,Lakshmi Urs,23,F,A1
38905,28650,Manjunath Devaraj,42,M,A1
38906,28650,Vinay Poojary,22,M,A2
38907,28650,Manjula Hegde,28,F,A3
38908,28650,Kamala Shetty,27,F,A4
38909,28653,Shivakumar Poojary,18,M,A1
38910,28654,Sunita Nayak,26,F,A1
38911,28654,Nandini Khan,40,F,A2
38912,28654,Lakshmi Hiremath,33,F,A3
38913,28654,Anthony Reddy,35,M,A4
38914,28655,Sowmya Desai,32,F,A1
38915,28655,Nandini Nayak,33,F,A2
38916,28656,Arjun Achar,18,M,A1
38917,28657,Muniraju Setty,22,M,A1
38918,28658,Imran Prabhu,39,M,A1
38919,28659,Ratna Rao,32,F,A1
38920,28659,Fathima Fernandes,29,F,A2
38921,28660,Geetha Reddy,28,F,A1
38922,28661,Sandeep Pinto,40,M,A1
38923,28661,Jayashree Hiremath,36,F,A2
38924,28662,Deepak Iyer,19,M,A1
38925,28662,Bhagya Desai,40,F,A2
38926,28663,Nirmala Shetty,33,F,A1
38927,28665,Manjunath Kulkarni,38,M,A1
38928,28665,Radha Hegde,44,F,A2
38929,28666,Anthony Bhandari,37,M,A1
38930,28667,Deepak Naik,14,M,A1
38931,28668,Bhagya Pinto,36,F,A1
38932,28668,Byrappa Desai,35,M,A2
38933,28669,Byrappa Achar,58,M,A1
38934,28669,Sunita Urs,40,F,A2
38935,28671,Chandrashekar Desai,23,M,A1
38936,28672,Mahesh Bhandari,31,M,A1
38937,28672,Byrappa Prabhu,30,M,A2
38938,28673,Umesh Kulkarni,34,M,A1
38939,28673,Sunita D'Souza,27,F,A2
38940,28673,Gopal Kamath,31,M,A3
